Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits,Ticker,Name
2016-02-03 00:00:00-05:00,9.241000175476074,9.269000053405762,8.61400032043457,9.074000358581543,274660000,0.0,0.0,NFLX,Netflix
2016-02-04 00:00:00-05:00,8.949999809265137,9.125,8.654000282287598,8.970999717712402,191086000,0.0,0.0,NFLX,Netflix
2016-02-05 00:00:00-05:00,8.822999954223633,8.895000457763672,8.185999870300293,8.279000282287598,259293000,0.0,0.0,NFLX,Netflix
2016-02-08 00:00:00-05:00,8.057000160217285,8.470000267028809,7.994999885559082,8.331999778747559,250356000,0.0,0.0,NFLX,Netflix
2016-02-09 00:00:00-05:00,8.175000190734863,8.84000015258789,8.154999732971191,8.61299991607666,258929000,0.0,0.0,NFLX,Netflix
2016-02-10 00:00:00-05:00,8.899999618530273,9.220999717712402,8.741999626159668,8.845000267028809,231465000,0.0,0.0,NFLX,Netflix
2016-02-11 00:00:00-05:00,8.741999626159668,8.83899974822998,8.291000366210938,8.635000228881836,218203000,0.0,0.0,NFLX,Netflix
2016-02-12 00:00:00-05:00,8.663999557495117,8.972000122070312,8.526000022888184,8.739999771118164,190677000,0.0,0.0,NFLX,Netflix
2016-02-16 00:00:00-05:00,8.899999618530273,9.013999938964844,8.753999710083008,8.904999732971191,163566000,0.0,0.0,NFLX,Netflix
2016-02-17 00:00:00-05:00,9.012999534606934,9.47700023651123,8.96399974822998,9.47599983215332,183238000,0.0,0.0,NFLX,Netflix
2016-02-18 00:00:00-05:00,9.479999542236328,9.489999771118164,9.031000137329102,9.048999786376953,176953000,0.0,0.0,NFLX,Netflix
2016-02-19 00:00:00-05:00,8.998000144958496,9.140000343322754,8.803000450134277,8.92300033569336,142592000,0.0,0.0,NFLX,Netflix
2016-02-22 00:00:00-05:00,9.074999809265137,9.310999870300293,8.829999923706055,9.192999839782715,163218000,0.0,0.0,NFLX,Netflix
2016-02-23 00:00:00-05:00,9.140000343322754,9.24899959564209,8.904999732971191,8.911999702453613,127444000,0.0,0.0,NFLX,Netflix
2016-02-24 00:00:00-05:00,8.850000381469727,9.175999641418457,8.670000076293945,9.16100025177002,159728000,0.0,0.0,NFLX,Netflix
2016-02-25 00:00:00-05:00,9.107999801635742,9.480999946594238,9.020999908447266,9.45300006866455,178988000,0.0,0.0,NFLX,Netflix
2016-02-26 00:00:00-05:00,9.529999732971191,9.748000144958496,9.425000190734863,9.479000091552734,169752000,0.0,0.0,NFLX,Netflix
2016-02-29 00:00:00-05:00,9.480999946594238,9.720000267028809,9.333999633789062,9.340999603271484,136631000,0.0,0.0,NFLX,Netflix
2016-03-01 00:00:00-05:00,9.458000183105469,9.916000366210938,9.361000061035156,9.829999923706055,170488000,0.0,0.0,NFLX,Netflix
2016-03-02 00:00:00-05:00,9.800999641418457,9.947999954223633,9.59000015258789,9.76099967956543,191028000,0.0,0.0,NFLX,Netflix
2016-03-03 00:00:00-05:00,9.782999992370605,9.835000038146973,9.538999557495117,9.793000221252441,153209000,0.0,0.0,NFLX,Netflix
2016-03-04 00:00:00-05:00,9.87600040435791,10.222000122070312,9.831999778747559,10.157999992370605,234146000,0.0,0.0,NFLX,Netflix
2016-03-07 00:00:00-05:00,10.100000381469727,10.178999900817871,9.524999618530273,9.548999786376953,238552000,0.0,0.0,NFLX,Netflix
2016-03-08 00:00:00-05:00,9.5,9.82800006866455,9.449999809265137,9.623000144958496,147970000,0.0,0.0,NFLX,Netflix
2016-03-09 00:00:00-05:00,9.682000160217285,9.836999893188477,9.5,9.800000190734863,122987000,0.0,0.0,NFLX,Netflix
2016-03-10 00:00:00-05:00,9.817999839782715,9.973999977111816,9.545000076293945,9.736000061035156,170021000,0.0,0.0,NFLX,Netflix
2016-03-11 00:00:00-05:00,9.951000213623047,9.960000038146973,9.604999542236328,9.765999794006348,151143000,0.0,0.0,NFLX,Netflix
2016-03-14 00:00:00-04:00,9.720000267028809,9.942000389099121,9.717000007629395,9.812999725341797,112519000,0.0,0.0,NFLX,Netflix
2016-03-15 00:00:00-04:00,9.786999702453613,9.85099983215332,9.642999649047852,9.78600025177002,96918000,0.0,0.0,NFLX,Netflix
2016-03-16 00:00:00-04:00,9.753000259399414,9.972999572753906,9.75,9.9350004196167,126305000,0.0,0.0,NFLX,Netflix
2016-03-17 00:00:00-04:00,9.904999732971191,10.138999938964844,9.899999618530273,9.972000122070312,138250000,0.0,0.0,NFLX,Netflix
2016-03-18 00:00:00-04:00,10.050000190734863,10.241000175476074,10.00100040435791,10.112000465393066,154535000,0.0,0.0,NFLX,Netflix
2016-03-21 00:00:00-04:00,10.114999771118164,10.210000038146973,9.949999809265137,10.105999946594238,95785000,0.0,0.0,NFLX,Netflix
2016-03-22 00:00:00-04:00,10.04800033569336,10.152000427246094,9.920000076293945,9.984000205993652,90699000,0.0,0.0,NFLX,Netflix
2016-03-23 00:00:00-04:00,9.975000381469727,10.038999557495117,9.880999565124512,9.958999633789062,83135000,0.0,0.0,NFLX,Netflix
2016-03-24 00:00:00-04:00,9.86400032043457,9.885000228881836,9.706999778747559,9.836000442504883,106711000,0.0,0.0,NFLX,Netflix
2016-03-28 00:00:00-04:00,9.833999633789062,10.144000053405762,9.781999588012695,10.121000289916992,124322000,0.0,0.0,NFLX,Netflix
2016-03-29 00:00:00-04:00,10.107999801635742,10.432999610900879,10.100000381469727,10.413000106811523,160089000,0.0,0.0,NFLX,Netflix
2016-03-30 00:00:00-04:00,10.46500015258789,10.491000175476074,10.14799976348877,10.218999862670898,147050000,0.0,0.0,NFLX,Netflix
2016-03-31 00:00:00-04:00,10.243000030517578,10.352999687194824,10.104999542236328,10.222999572753906,97475000,0.0,0.0,NFLX,Netflix
2016-04-01 00:00:00-04:00,10.293000221252441,10.579000473022461,10.246999740600586,10.569999694824219,141824000,0.0,0.0,NFLX,Netflix
2016-04-04 00:00:00-04:00,10.59000015258789,10.592000007629395,10.319999694824219,10.4350004196167,109404000,0.0,0.0,NFLX,Netflix
2016-04-05 00:00:00-04:00,10.347000122070312,10.574999809265137,10.324999809265137,10.494000434875488,100609000,0.0,0.0,NFLX,Netflix
2016-04-06 00:00:00-04:00,10.529999732971191,10.644000053405762,10.425000190734863,10.482999801635742,96058000,0.0,0.0,NFLX,Netflix
2016-04-07 00:00:00-04:00,10.430999755859375,10.644000053405762,10.359999656677246,10.444999694824219,107749000,0.0,0.0,NFLX,Netflix
2016-04-08 00:00:00-04:00,10.51200008392334,10.532999992370605,10.281999588012695,10.380999565124512,78576000,0.0,0.0,NFLX,Netflix
2016-04-11 00:00:00-04:00,10.404000282287598,10.498000144958496,10.26200008392334,10.267999649047852,74513000,0.0,0.0,NFLX,Netflix
2016-04-12 00:00:00-04:00,10.3149995803833,10.722000122070312,10.220999717712402,10.697999954223633,124370000,0.0,0.0,NFLX,Netflix
2016-04-13 00:00:00-04:00,10.800000190734863,11.128000259399414,10.788000106811523,10.96500015258789,167017000,0.0,0.0,NFLX,Netflix
2016-04-14 00:00:00-04:00,11.00100040435791,11.163999557495117,10.914999961853027,11.041999816894531,95537000,0.0,0.0,NFLX,Netflix
2016-04-15 00:00:00-04:00,11.064000129699707,11.1850004196167,10.977999687194824,11.151000022888184,117461000,0.0,0.0,NFLX,Netflix
2016-04-18 00:00:00-04:00,10.989999771118164,11.069999694824219,10.60200023651123,10.84000015258789,328164000,0.0,0.0,NFLX,Netflix
2016-04-19 00:00:00-04:00,9.949000358581543,10.13700008392334,9.420000076293945,9.434000015258789,557288000,0.0,0.0,NFLX,Netflix
2016-04-20 00:00:00-04:00,9.434000015258789,9.697999954223633,9.314000129699707,9.677000045776367,266135000,0.0,0.0,NFLX,Netflix
2016-04-21 00:00:00-04:00,9.730999946594238,9.73799991607666,9.477999687194824,9.498000144958496,199194000,0.0,0.0,NFLX,Netflix
2016-04-22 00:00:00-04:00,9.484999656677246,9.668999671936035,9.420999526977539,9.59000015258789,158063000,0.0,0.0,NFLX,Netflix
2016-04-25 00:00:00-04:00,9.569999694824219,9.574999809265137,9.279999732971191,9.355999946594238,149854000,0.0,0.0,NFLX,Netflix
2016-04-26 00:00:00-04:00,9.350000381469727,9.354999542236328,9.125,9.243000030517578,153309000,0.0,0.0,NFLX,Netflix
2016-04-27 00:00:00-04:00,9.218000411987305,9.25,9.020999908447266,9.104000091552734,122189000,0.0,0.0,NFLX,Netflix
2016-04-28 00:00:00-04:00,9.149999618530273,9.267000198364258,9.008999824523926,9.027999877929688,114749000,0.0,0.0,NFLX,Netflix
2016-04-29 00:00:00-04:00,9.050000190734863,9.055999755859375,8.821000099182129,9.003000259399414,139680000,0.0,0.0,NFLX,Netflix
2016-05-02 00:00:00-04:00,9.041000366210938,9.321999549865723,8.98900032043457,9.310999870300293,125470000,0.0,0.0,NFLX,Netflix
2016-05-03 00:00:00-04:00,9.208000183105469,9.324999809265137,9.130000114440918,9.154000282287598,105939000,0.0,0.0,NFLX,Netflix
2016-05-04 00:00:00-04:00,9.100000381469727,9.215999603271484,9.03499984741211,9.079000473022461,73947000,0.0,0.0,NFLX,Netflix
2016-05-05 00:00:00-04:00,9.090999603271484,9.208000183105469,8.925000190734863,8.937000274658203,103685000,0.0,0.0,NFLX,Netflix
2016-05-06 00:00:00-04:00,8.883000373840332,9.088000297546387,8.810999870300293,9.083999633789062,104339000,0.0,0.0,NFLX,Netflix
2016-05-09 00:00:00-04:00,9.072999954223633,9.182999610900879,8.989999771118164,9.053999900817871,95437000,0.0,0.0,NFLX,Netflix
2016-05-10 00:00:00-04:00,9.11400032043457,9.324999809265137,9.109000205993652,9.288999557495117,111759000,0.0,0.0,NFLX,Netflix
2016-05-11 00:00:00-04:00,9.239999771118164,9.258999824523926,8.989999771118164,9.001999855041504,116929000,0.0,0.0,NFLX,Netflix
2016-05-12 00:00:00-04:00,9.031999588012695,9.041000366210938,8.574000358581543,8.77400016784668,204081000,0.0,0.0,NFLX,Netflix
2016-05-13 00:00:00-04:00,8.73900032043457,8.859000205993652,8.62600040435791,8.788000106811523,115714000,0.0,0.0,NFLX,Netflix
2016-05-16 00:00:00-04:00,8.755999565124512,9.0,8.614999771118164,8.911999702453613,112478000,0.0,0.0,NFLX,Netflix
2016-05-17 00:00:00-04:00,8.899999618530273,9.086999893188477,8.817000389099121,8.86299991607666,115713000,0.0,0.0,NFLX,Netflix
2016-05-18 00:00:00-04:00,8.824999809265137,9.17199993133545,8.824999809265137,9.050000190734863,139118000,0.0,0.0,NFLX,Netflix
2016-05-19 00:00:00-04:00,9.015999794006348,9.126999855041504,8.829999923706055,8.954999923706055,114503000,0.0,0.0,NFLX,Netflix
2016-05-20 00:00:00-04:00,9.008000373840332,9.32800006866455,8.998000144958496,9.24899959564209,150630000,0.0,0.0,NFLX,Netflix
2016-05-23 00:00:00-04:00,9.29800033569336,9.529000282287598,9.28499984741211,9.48900032043457,139923000,0.0,0.0,NFLX,Netflix
2016-05-24 00:00:00-04:00,9.597999572753906,9.913999557495117,9.574999809265137,9.788999557495117,212460000,0.0,0.0,NFLX,Netflix
2016-05-25 00:00:00-04:00,9.899999618530273,10.031000137329102,9.829999923706055,10.020000457763672,151429000,0.0,0.0,NFLX,Netflix
2016-05-26 00:00:00-04:00,10.321000099182129,10.399999618530273,10.137999534606934,10.281000137329102,178247000,0.0,0.0,NFLX,Netflix
2016-05-27 00:00:00-04:00,10.244000434875488,10.350000381469727,10.144000053405762,10.329999923706055,90921000,0.0,0.0,NFLX,Netflix
2016-05-31 00:00:00-04:00,10.295000076293945,10.345000267028809,10.213000297546387,10.256999969482422,87257000,0.0,0.0,NFLX,Netflix
2016-06-01 00:00:00-04:00,10.149999618530273,10.192000389099121,10.015999794006348,10.151000022888184,83934000,0.0,0.0,NFLX,Netflix
2016-06-02 00:00:00-04:00,10.138999938964844,10.21500015258789,10.07699966430664,10.125,79924000,0.0,0.0,NFLX,Netflix
2016-06-03 00:00:00-04:00,10.098999977111816,10.100000381469727,9.852999687194824,9.958999633789062,92240000,0.0,0.0,NFLX,Netflix
2016-06-06 00:00:00-04:00,10.029000282287598,10.107000350952148,9.972000122070312,10.074000358581543,68281000,0.0,0.0,NFLX,Netflix
2016-06-07 00:00:00-04:00,10.119999885559082,10.163000106811523,9.97700023651123,9.98900032043457,64747000,0.0,0.0,NFLX,Netflix
2016-06-08 00:00:00-04:00,10.001999855041504,10.027999877929688,9.760000228881836,9.78600025177002,94239000,0.0,0.0,NFLX,Netflix
2016-06-09 00:00:00-04:00,9.722000122070312,9.843000411987305,9.666000366210938,9.708999633789062,89238000,0.0,0.0,NFLX,Netflix
2016-06-10 00:00:00-04:00,9.48799991607666,9.53499984741211,9.32800006866455,9.375,129079000,0.0,0.0,NFLX,Netflix
2016-06-13 00:00:00-04:00,9.501999855041504,9.720000267028809,9.362000465393066,9.385000228881836,134843000,0.0,0.0,NFLX,Netflix
2016-06-14 00:00:00-04:00,9.416000366210938,9.579999923706055,9.32699966430664,9.411999702453613,94804000,0.0,0.0,NFLX,Netflix
2016-06-15 00:00:00-04:00,9.461000442504883,9.545999526977539,9.350000381469727,9.428999900817871,76754000,0.0,0.0,NFLX,Netflix
2016-06-16 00:00:00-04:00,9.418000221252441,9.555999755859375,9.324999809265137,9.543999671936035,75508000,0.0,0.0,NFLX,Netflix
2016-06-17 00:00:00-04:00,9.574999809265137,9.57699966430664,9.420000076293945,9.444999694824219,80468000,0.0,0.0,NFLX,Netflix
2016-06-20 00:00:00-04:00,9.522000312805176,9.588000297546387,9.364999771118164,9.380000114440918,90264000,0.0,0.0,NFLX,Netflix
2016-06-21 00:00:00-04:00,9.38700008392334,9.387999534606934,9.07699966430664,9.098999977111816,151997000,0.0,0.0,NFLX,Netflix
2016-06-22 00:00:00-04:00,9.07800006866455,9.197999954223633,8.97700023651123,9.00100040435791,94547000,0.0,0.0,NFLX,Netflix
2016-06-23 00:00:00-04:00,9.062000274658203,9.168000221252441,8.8149995803833,9.166000366210938,108190000,0.0,0.0,NFLX,Netflix
