Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits,Ticker,Name
2016-02-03 00:00:00-05:00,7.412289287676392,7.447230851983457,7.195650966944054,7.4029717445373535,5452400,0.0,0.0,IBKR,Interactive Brokers
2016-02-04 00:00:00-05:00,7.435581596352834,7.668525437090122,7.335415482695281,7.370357036590576,2622400,0.0,0.0,IBKR,Interactive Brokers
2016-02-05 00:00:00-05:00,7.295815194901244,7.4076283490492685,7.1676960113115475,7.2189435958862305,3052400,0.0,0.0,IBKR,Interactive Brokers
2016-02-08 00:00:00-05:00,7.088497208766135,7.142074306919578,6.93475396100905,7.006966590881348,3148800,0.0,0.0,IBKR,Interactive Brokers
2016-02-09 00:00:00-05:00,6.899810678611066,7.197979111959101,6.871857165831681,7.144402027130127,3391600,0.0,0.0,IBKR,Interactive Brokers
2016-02-10 00:00:00-05:00,7.263204539792557,7.351723192858099,7.200309461813689,7.21195650100708,3577600,0.0,0.0,IBKR,Interactive Brokers
2016-02-11 00:00:00-05:00,7.011623180164963,7.190990389134074,6.897480531995339,7.088494777679443,3310000,0.0,0.0,IBKR,Interactive Brokers
2016-02-12 00:00:00-05:00,7.2888276266977154,7.326098680515616,7.0442358361734785,7.174684524536133,3509200,0.0,0.0,IBKR,Interactive Brokers
2016-02-16 00:00:00-05:00,7.340076372729493,7.475184075213023,7.293487325953347,7.414618492126465,2171600,0.0,0.0,IBKR,Interactive Brokers
2016-02-17 00:00:00-05:00,7.484503127885422,7.745400582919699,7.458879104079752,7.691823482513428,4054800,0.0,0.0,IBKR,Interactive Brokers
2016-02-18 00:00:00-05:00,7.745398996370176,7.798976085801842,7.6126207989499415,7.656879901885986,2716400,0.0,0.0,IBKR,Interactive Brokers
2016-02-19 00:00:00-05:00,7.5916549901035975,7.826928348856709,7.573019019035781,7.787328243255615,2363200,0.0,0.0,IBKR,Interactive Brokers
2016-02-22 00:00:00-05:00,7.850224531355981,7.964366761723697,7.819941517975668,7.90846061706543,2085600,0.0,0.0,IBKR,Interactive Brokers
2016-02-23 00:00:00-05:00,7.906134300249742,7.969029408281026,7.740743954285563,7.838581085205078,2444000,0.0,0.0,IBKR,Interactive Brokers
2016-02-24 00:00:00-05:00,7.703468331700179,7.822270428519242,7.5473960690936845,7.791987419128418,2167200,0.0,0.0,IBKR,Interactive Brokers
2016-02-25 00:00:00-05:00,7.798976310955689,7.996979530949453,7.778011285041341,7.992320537567139,1689600,0.0,0.0,IBKR,Interactive Brokers
2016-02-26 00:00:00-05:00,8.060071548220229,8.221272658349159,8.050726323839223,8.165203094482422,2629600,0.025,0.0,IBKR,Interactive Brokers
2016-02-29 00:00:00-05:00,8.1745465932874,8.1745465932874,7.936248769132253,7.982973098754883,2168400,0.0,0.0,IBKR,Interactive Brokers
2016-03-01 00:00:00-05:00,7.97830287636633,8.331076622009277,7.973630264285079,8.331076622009277,3980000,0.0,0.0,IBKR,Interactive Brokers
2016-03-02 00:00:00-05:00,8.258652639815285,8.342757876571989,8.209591548777091,8.321731567382812,2487200,0.0,0.0,IBKR,Interactive Brokers
2016-03-03 00:00:00-05:00,8.345094605192404,8.676842047915907,8.303041986930321,8.674506187438965,3571600,0.0,0.0,IBKR,Interactive Brokers
2016-03-04 00:00:00-05:00,8.777301167746272,9.08568644740869,8.714222239014006,8.868414878845215,7313600,0.0,0.0,IBKR,Interactive Brokers
2016-03-07 00:00:00-05:00,8.805333409849943,9.081011215352286,8.716556476098576,9.062321662902832,3405200,0.0,0.0,IBKR,Interactive Brokers
2016-03-08 00:00:00-05:00,9.01326239934442,9.015598259667248,8.915139332803543,8.945510864257812,3642800,0.0,0.0,IBKR,Interactive Brokers
2016-03-09 00:00:00-05:00,8.996909497018642,9.001582109748883,8.803000970367338,8.838045120239258,3456000,0.0,0.0,IBKR,Interactive Brokers
2016-03-10 00:00:00-05:00,8.93616528142755,9.010925285687827,8.688522210309415,8.901121139526367,2150800,0.0,0.0,IBKR,Interactive Brokers
2016-03-11 00:00:00-05:00,8.992237317220505,9.125403654011551,8.950184696001259,9.123066902160645,2359600,0.0,0.0,IBKR,Interactive Brokers
2016-03-14 00:00:00-04:00,9.059986730019498,9.123065653212862,8.73758453308841,9.0786771774292,1517200,0.0,0.0,IBKR,Interactive Brokers
2016-03-15 00:00:00-04:00,9.017934081936824,9.017934081936824,8.693195134649406,8.875423431396484,2089200,0.0,0.0,IBKR,Interactive Brokers
2016-03-16 00:00:00-04:00,8.803001827265279,9.027281912890038,8.772630287167184,8.854399681091309,1458400,0.0,0.0,IBKR,Interactive Brokers
2016-03-17 00:00:00-04:00,8.819351941312043,8.989898242768437,8.683848887678222,8.915138244628906,2030000,0.0,0.0,IBKR,Interactive Brokers
2016-03-18 00:00:00-04:00,8.936168098822936,9.155775569174155,8.936168098822936,9.120732307434082,1824000,0.0,0.0,IBKR,Interactive Brokers
2016-03-21 00:00:00-04:00,9.106711740883329,9.204834805032876,8.917474975801065,9.04129695892334,2526800,0.0,0.0,IBKR,Interactive Brokers
2016-03-22 00:00:00-04:00,8.954855695426675,9.172126344308854,8.908130470132086,9.074004173278809,1422800,0.0,0.0,IBKR,Interactive Brokers
