Date,Net_New_Assets_B,Organic_Growth_Pct,Redemptions_B,New_Accounts_K
2023-02-02 05:58:04.123781,4.849717904754954,2.6999574295893964,7.788533848168414,113.66437938200379
2023-02-03 05:58:04.123781,18.0920838707436,1.19688921985643,7.463855867841324,158.83440572683938
2023-02-04 05:58:04.123781,13.774259870665999,3.8690972594967965,10.180052464840568,105.1697475226633
2023-02-05 05:58:04.123781,16.187044410668097,-0.6008622105547803,9.321286448427136,85.27372189270211
2023-02-06 05:58:04.123781,1.0160272792264713,2.364650908799861,9.445358258163337,179.02023285069131
2023-02-07 05:58:04.123781,10.731194156112702,4.013486407601063,19.341011948584136,119.47354527120272
2023-02-08 05:58:04.123781,12.231874707787007,2.7137723541974523,15.932093211897882,92.45618496961086
2023-02-09 05:58:04.123781,6.009629320577819,4.993948144918311,5.267121526083768,80.84745514718259
2023-02-10 05:58:04.123781,-3.3450320955161357,3.788065819475257,11.773805436596344,127.36715742647655
2023-02-11 05:58:04.123781,18.00605095791789,2.0402173233946765,14.233366903632994,174.0055701347589
2023-02-12 05:58:04.123781,18.7772993423754,3.3324260716369705,10.353031663818767,133.9990018549512
2023-02-13 05:58:04.123781,19.086515291923245,2.507760627953279,19.219164902938775,101.40660132807665
2023-02-14 05:58:04.123781,5.165020874010727,1.8769256137622041,13.934666614890943,73.10269473514013
2023-02-15 05:58:04.123781,11.734035966534389,2.3186446956533233,17.019705816887523,157.63443430385044
2023-02-16 05:58:04.123781,17.115168092238267,1.0180862353489686,11.996801710420417,140.89009302357718
2023-02-17 05:58:04.123781,19.63068144296727,0.5780825607765381,8.469385202506015,139.51333568523543
2023-02-18 05:58:04.123781,6.571806935293108,2.9275184157716803,14.21153697427705,66.36446062007849
2023-02-19 05:58:04.123781,11.978409688457866,4.8147465727669285,12.254520839955003,68.35256583888012
2023-02-20 05:58:04.123781,0.7851630690639227,-0.8872778453019989,17.21812309822838,186.60901033008366
2023-02-21 05:58:04.123781,-3.622450942454348,-0.898930150933503,14.89008711354979,82.5111330076599
2023-02-22 05:58:04.123781,6.154384064143949,4.89284779968523,5.641558078957611,134.08408213133373
2023-02-23 05:58:04.123781,-3.8558403166742483,3.383561683946273,11.991883470455384,66.42732934181895
2023-02-24 05:58:04.123781,11.510025169335316,1.2563202353084448,13.341059084494837,153.68949224431745
2023-02-25 05:58:04.123781,6.179909994902987,4.308107827336395,9.312628355890627,147.19423340913795
2023-02-26 05:58:04.123781,1.2661667364846991,-0.626037457184949,12.15644182536418,143.90471174838547
2023-02-27 05:58:04.123781,19.044266338971383,4.429226292751053,13.927633802357711,165.96981043462938
2023-02-28 05:58:04.123781,10.606771705661785,0.5951150444749893,13.662434984522527,61.726650040567804
2023-03-01 05:58:04.123781,-2.4013288999924147,-0.37973405860661935,15.890995847206858,181.59747850878654
2023-03-02 05:58:04.123781,13.087661382931778,0.027437880257076497,6.398645129644873,143.73325289963003
2023-03-03 05:58:04.123781,10.165817978905086,-0.652290428671735,7.993969052167583,110.22990786899058
2023-03-04 05:58:04.123781,-4.200743592112822,0.4173691255851897,12.289171271739699,52.45610062397116
2023-03-05 05:58:04.123781,8.172464710589349,-0.957910006757877,17.237437640325975,62.07896084692323
2023-03-06 05:58:04.123781,1.3788322874241938,2.0565196615464707,13.225741245972449,166.33549167980698
2023-03-07 05:58:04.123781,8.13898354263322,0.03784867751992316,15.00335047916149,158.18867963931402
2023-03-08 05:58:04.123781,-0.013306605629116453,3.576367620661646,14.894255877384168,75.87079780990439
2023-03-09 05:58:04.123781,15.862902422093537,0.5142561909477785,13.743029994272904,134.4699398176023
2023-03-10 05:58:04.123781,14.973612461715383,3.6031211540322152,9.465437749163039,101.91185418003721
2023-03-11 05:58:04.123781,3.715400288688238,4.511724583557424,13.12477046348052,68.28131484485964
2023-03-12 05:58:04.123781,15.125989841993878,0.1139112478721156,16.98156654254695,128.81349051387605
2023-03-13 05:58:04.123781,0.061258441858573764,2.5170539193031134,19.7959629414519,77.1230140235496
2023-03-14 05:58:04.123781,-0.7720672078697072,0.8015576503850053,5.289567709765578,167.55608118865266
2023-03-15 05:58:04.123781,15.108670451803635,2.053094993581695,9.755395844551098,159.95210586485913
2023-03-16 05:58:04.123781,-1.9898264345757348,-0.7689720478781197,7.633868159964617,169.87277206473306
2023-03-17 05:58:04.123781,10.811305531841416,4.968557800833533,7.152741835482602,63.968976259046165
2023-03-18 05:58:04.123781,8.773893343769739,3.310924995216916,19.536270521167708,119.28912121079809
2023-03-19 05:58:04.123781,-3.2312470367541657,4.252994192499979,13.49854394056656,144.24539836861686
2023-03-20 05:58:04.123781,7.436213232828003,2.979760108185525,12.766547347547833,167.16702720246607
2023-03-21 05:58:04.123781,5.5295439949634275,1.9840774325359942,7.813708432658977,83.61362285598659
2023-03-22 05:58:04.123781,0.05484056470764942,2.0449809962019554,6.541690026353358,174.27347949349004
