Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits,Ticker,Name
2016-02-03 00:00:00-05:00,21.457401350050834,21.677884307483396,20.213877604703303,21.501497268676758,23511300,0.0,0.0,SCHW,Charles Schwab
2016-02-04 00:00:00-05:00,21.43976236008051,22.198224273717866,21.430942839904326,22.02183723449707,13920100,0.0,0.0,SCHW,Charles Schwab
2016-02-05 00:00:00-05:00,21.995378459573313,22.46280121354749,21.395664596514575,21.483858108520508,10810100,0.0,0.0,SCHW,Charles Schwab
2016-02-08 00:00:00-05:00,20.94588433599064,21.007619304889282,20.40790529475664,20.82241439819336,18211900,0.0,0.0,SCHW,Charles Schwab
2016-02-09 00:00:00-05:00,20.187415803554252,21.02525158016093,20.15213941074672,20.584285736083984,17332400,0.0,0.0,SCHW,Charles Schwab
2016-02-10 00:00:00-05:00,20.86723126545011,21.318175865004687,20.053762873672824,20.071447372436523,17127300,0.06,0.0,SCHW,Charles Schwab
2016-02-11 00:00:00-05:00,19.355244241746902,19.806188931952,19.019247130126402,19.647031784057617,22320900,0.0,0.0,SCHW,Charles Schwab
2016-02-12 00:00:00-05:00,20.15986677052435,20.354392886626954,19.611660793203637,20.17755126953125,10328800,0.0,0.0,SCHW,Charles Schwab
2016-02-16 00:00:00-05:00,20.82302539954053,21.017551563236616,20.38092293512152,20.849552154541016,9910600,0.0,0.0,SCHW,Charles Schwab
2016-02-17 00:00:00-05:00,21.212075940414024,21.786808804151008,21.194391437163766,21.645336151123047,12636300,0.0,0.0,SCHW,Charles Schwab
2016-02-18 00:00:00-05:00,21.663018388704074,21.742596958520306,21.079443334376304,21.362388610839844,9019000,0.0,0.0,SCHW,Charles Schwab
2016-02-19 00:00:00-05:00,21.18554294287015,21.813329131370388,21.17670238033709,21.609962463378906,9175500,0.0,0.0,SCHW,Charles Schwab
2016-02-22 00:00:00-05:00,21.609966326479967,22.1935413742048,21.512703256363544,21.698387145996094,11227000,0.0,0.0,SCHW,Charles Schwab
2016-02-23 00:00:00-05:00,21.618813958278686,21.66302353579765,21.185552003453928,21.335866928100586,10435200,0.0,0.0,SCHW,Charles Schwab
2016-02-24 00:00:00-05:00,20.911446267412643,21.07060342472828,20.33671339992944,20.937973022460938,12107400,0.0,0.0,SCHW,Charles Schwab
2016-02-25 00:00:00-05:00,20.991021230709435,21.309335490516276,20.84070635096585,21.300493240356445,8114900,0.0,0.0,SCHW,Charles Schwab
2016-02-26 00:00:00-05:00,21.60112976637882,22.73291115757841,21.565760754660182,22.511859893798828,16588200,0.0,0.0,SCHW,Charles Schwab
2016-02-29 00:00:00-05:00,22.414598388497247,22.600280639762516,22.113968536126276,22.149335861206055,12968300,0.0,0.0,SCHW,Charles Schwab
2016-03-01 00:00:00-05:00,22.432277903161967,23.4579553995747,22.343857080404952,23.334165573120117,15668600,0.0,0.0,SCHW,Charles Schwab
2016-03-02 00:00:00-05:00,23.351847296305415,23.67900379563155,23.263426484069697,23.643634796142578,10198400,0.0,0.0,SCHW,Charles Schwab
2016-03-03 00:00:00-05:00,23.49332510553896,24.032690661360103,23.23690654860712,23.970796585083008,9577900,0.0,0.0,SCHW,Charles Schwab
