Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits,Ticker,Name
2016-02-03 00:00:00-05:00,10.66641178381588,10.674443904398023,10.055985173291294,10.46561336517334,257664600,0.0,0.0,BAC,Bank of America
2016-02-04 00:00:00-05:00,10.353166426261593,10.91540182817355,10.353166426261593,10.642315864562988,179394400,0.0,0.0,BAC,Bank of America
2016-02-05 00:00:00-05:00,10.698540191302301,10.754764273024302,10.353167409795413,10.401358604431152,125842800,0.0,0.0,BAC,Bank of America
2016-02-08 00:00:00-05:00,10.176468540128726,10.200564146833953,9.742743789506983,9.855191230773926,221363600,0.0,0.0,BAC,Bank of America
2016-02-09 00:00:00-05:00,9.630294703992252,9.983700449928614,9.606199101401035,9.798965454101562,247349000,0.0,0.0,BAC,Bank of America
2016-02-10 00:00:00-05:00,9.97566673696745,10.072049897954422,9.566037728283867,9.622261047363281,227530000,0.0,0.0,BAC,Bank of America
2016-02-11 00:00:00-05:00,9.204600398368028,9.276887958368562,8.827099121690374,8.963642120361328,375088700,0.0,0.0,BAC,Bank of America
2016-02-12 00:00:00-05:00,9.22066330506821,9.662419993109118,9.156407870369737,9.598164558410645,245388400,0.0,0.0,BAC,Bank of America
2016-02-16 00:00:00-05:00,9.943536116984971,9.951568236221275,9.726673493515053,9.839120864868164,194306700,0.0,0.0,BAC,Bank of America
2016-02-17 00:00:00-05:00,10.096146094533212,10.19252926122737,10.015827171947407,10.088114738464355,221859400,0.0,0.0,BAC,Bank of America
2016-02-18 00:00:00-05:00,10.20859119886709,10.232686793600285,9.718643354038038,9.831089973449707,161539400,0.0,0.0,BAC,Bank of America
2016-02-19 00:00:00-05:00,9.81502819377053,9.831091671038047,9.622261104663396,9.742740631103516,121045600,0.0,0.0,BAC,Bank of America
2016-02-22 00:00:00-05:00,9.74273707333212,10.072046279907227,9.74273707333212,10.072046279907227,88865500,0.0,0.0,BAC,Bank of America
2016-02-23 00:00:00-05:00,10.015826573281412,10.02385792887022,9.7186449689079,9.766836166381836,104498700,0.0,0.0,BAC,Bank of America
2016-02-24 00:00:00-05:00,9.606197627395881,9.75880410837103,9.357207218874523,9.742740631103516,159552800,0.0,0.0,BAC,Bank of America
