Date,Category,GMS_M,Listings_M,Avg_Item_Price,Conversion_Pct
2021-02-28 06:08:08.476622,Home & Living,352.28257849954804,49.72823172492538,73.06919205828218,1.9834939353291068
2021-02-28 06:08:08.476622,Jewelry,349.5367094787474,18.680976326678863,61.5935828264587,3.072489207912347
2021-02-28 06:08:08.476622,Clothing,436.0229615171727,36.54404419242499,63.74388670297639,3.6467549414138096
2021-02-28 06:08:08.476622,Craft Supplies,340.57494355972256,20.900608880094595,63.112543753218475,3.2050580150419723
2021-02-28 06:08:08.476622,Art,147.08382692753023,8.566682467419879,47.272018702364036,1.4162148436395632
2021-02-28 06:08:08.476622,Vintage,77.57168654640635,4.553595532825788,66.59353735109015,3.051265907513753
2021-03-31 06:08:08.476622,Home & Living,262.4530074752767,63.89595501816592,28.762295078775214,2.6174489847408156
2021-03-31 06:08:08.476622,Jewelry,404.47197806790354,47.62565822217772,29.35445353700187,2.6330752665757204
2021-03-31 06:08:08.476622,Clothing,293.1188719905765,23.643908279300426,27.111287824882325,1.7870474772499496
2021-03-31 06:08:08.476622,Craft Supplies,249.14314657620426,13.608321947872087,73.25998523849047,3.95479111947782
2021-03-31 06:08:08.476622,Art,168.43691111604295,20.800018119568463,29.04784747246486,1.4149843709832794
2021-03-31 06:08:08.476622,Vintage,42.481364671393436,15.200293350533407,32.00189053782758,2.799045341769311
2021-04-30 06:08:08.476622,Home & Living,633.9705257100203,58.74346339646985,39.148486778674446,3.827117659028627
2021-04-30 06:08:08.476622,Jewelry,460.0918545377508,43.638441346618585,66.21826598835447,1.9221418596518205
2021-04-30 06:08:08.476622,Clothing,189.81564792216304,19.211785964941473,47.743283262507966,1.7157042034631134
2021-04-30 06:08:08.476622,Craft Supplies,239.07856141289233,32.17953329485595,52.8502251927035,1.2368856870969744
2021-04-30 06:08:08.476622,Art,228.9872661811438,16.60795490868744,69.34386383669414,3.495817055489409
2021-04-30 06:08:08.476622,Vintage,107.3612616843477,10.403193853948189,28.11226908050938,1.168198848335325
2021-05-31 06:08:08.476622,Home & Living,604.0447056456004,38.93602300584358,68.3332192188989,3.5538459185365756
2021-05-31 06:08:08.476622,Jewelry,456.7288684975474,32.19783089290347,24.40183869388004,1.6333920093075351
2021-05-31 06:08:08.476622,Clothing,95.34031745378572,34.49305455070129,61.69150408974281,1.0686204057630604
2021-05-31 06:08:08.476622,Craft Supplies,270.2358325931193,31.58653480189235,32.53609170473994,3.344793744619354
2021-05-31 06:08:08.476622,Art,184.01754897484633,12.417729174718996,23.511977715422482,1.2177687077909427
2021-05-31 06:08:08.476622,Vintage,102.72278274070753,5.091510409529656,46.244694196111325,1.5886778450769916
2021-06-30 06:08:08.476622,Home & Living,394.9926111983294,46.560740966154135,66.26629353239824,2.0429303855116694
2021-06-30 06:08:08.476622,Jewelry,374.60924699054124,10.208430384096934,27.97908416282241,3.825944383034412
2021-06-30 06:08:08.476622,Clothing,223.85492377736838,22.724742499779563,61.58508753910707,2.9428798461901318
2021-06-30 06:08:08.476622,Craft Supplies,166.97488789236237,24.79597038802236,58.03931658803409,2.1778659060962635
2021-06-30 06:08:08.476622,Art,187.29477481404757,13.51082297737684,34.38199637320641,2.984472243387688
2021-06-30 06:08:08.476622,Vintage,112.67632379182612,6.3627395912269185,35.06059288667321,3.837388110656534
2021-07-31 06:08:08.476622,Home & Living,502.50558571026795,32.55667345786919,32.74108164896256,1.90959587548359
2021-07-31 06:08:08.476622,Jewelry,277.62645368171565,35.54487935035483,76.6701459004924,2.8836590562320707
2021-07-31 06:08:08.476622,Clothing,232.37205216632242,34.389272629871805,60.542983238998396,2.881653190001483
2021-07-31 06:08:08.476622,Craft Supplies,112.37088590499673,15.741505451070951,43.625017718784825,3.796051378162777
2021-07-31 06:08:08.476622,Art,178.80371113982704,7.695772243351038,73.17436282804279,3.707376290099876
2021-07-31 06:08:08.476622,Vintage,129.57398694121179,15.195945916531734,26.374552577821603,3.5746631926197225
2021-08-31 06:08:08.476622,Home & Living,310.7175261364452,25.129099616741975,48.50877504794694,3.4606710856829954
2021-08-31 06:08:08.476622,Jewelry,257.7599004353204,38.79677195479496,78.9152313912252,2.041932152714227
2021-08-31 06:08:08.476622,Clothing,175.43837142569038,28.630909603780495,50.327713370457715,1.910971285367816
2021-08-31 06:08:08.476622,Craft Supplies,278.42681170751285,14.166002738762728,20.091101221619002,2.702861733248705
2021-08-31 06:08:08.476622,Art,240.7756533018665,10.980231770695836,43.54222588809924,2.7173633205509504
2021-08-31 06:08:08.476622,Vintage,130.1493765291635,17.3731256905707,33.931965016224524,3.177435501172523
2021-09-30 06:08:08.476622,Home & Living,184.0518016142221,48.38573310683079,49.7834267577764,1.4760739430171521
2021-09-30 06:08:08.476622,Jewelry,402.0486992121575,16.079895410011183,77.73309082582976,1.3369409029086579
2021-09-30 06:08:08.476622,Clothing,292.6395558305158,17.20423681270953,63.67730205321936,2.4121539163464245
2021-09-30 06:08:08.476622,Craft Supplies,237.54561366731514,28.546668348897178,59.02246881021818,3.3322202687148472
2021-09-30 06:08:08.476622,Art,127.38008439647312,12.468357250051072,53.36277748668234,2.887793507211897
2021-09-30 06:08:08.476622,Vintage,91.62009318661536,17.27215030452657,40.312278334453,1.397354723844087
2021-10-31 06:08:08.476622,Home & Living,575.3071513775787,23.305518857642415,77.35465916165977,3.8422660694421293
2021-10-31 06:08:08.476622,Jewelry,485.5810157620879,24.35245944354883,43.055504952526654,3.588646243211607
2021-10-31 06:08:08.476622,Clothing,225.18868058907032,11.2975877462154,41.51558749528694,3.4164662429979904
2021-10-31 06:08:08.476622,Craft Supplies,76.98648545650482,15.139631951634179,65.22349238746483,1.9303679061197236
2021-10-31 06:08:08.476622,Art,68.44623805037364,15.535747943342539,29.48889033806233,3.954739358177655
2021-10-31 06:08:08.476622,Vintage,198.68786626554626,13.578030153286846,28.13554808333263,2.9826890603526923
2021-11-30 06:08:08.476622,Home & Living,352.99811455641066,24.172300193418767,73.30155219344009,3.4141743412295757
2021-11-30 06:08:08.476622,Jewelry,311.8235053607085,40.45766259696029,61.36926904871082,3.7936128719351365
