Date,New_Sellers_K,Star_Sellers_K,Offsite_Ads_Revenue_M,Etsy_Payments_Pct,Avg_Seller_Revenue
2023-02-02 06:08:08.478437,15.950189767859868,89.7967042425795,1.940285558664375,90.13519079962812,712.2601283648905
2023-02-03 06:08:08.478437,7.653957350067495,97.32068044557263,0.6337552895427205,87.95065310813543,445.6785600828582
2023-02-04 06:08:08.478437,13.574168586885923,82.22661099935836,1.7392909837396981,94.0105674312761,393.81354881426364
2023-02-05 06:08:08.478437,10.041877365449196,59.52670248092684,1.6951317019547123,92.79321800623384,719.8565147552811
2023-02-06 06:08:08.478437,18.811103599984147,77.00895462128834,1.462346346426874,91.81605944835088,390.7029122187588
2023-02-07 06:08:08.478437,8.377069976933608,99.76955633101308,1.6328132646836724,89.0851999458277,705.9246490629907
2023-02-08 06:08:08.478437,6.5756145080834845,60.92293630279128,1.4526155040476336,90.3218558497916,638.9019308563779
2023-02-09 06:08:08.478437,19.59901819051425,70.1438299450856,1.0538158702028702,87.94476251702788,200.40958467675802
2023-02-10 06:08:08.478437,18.744630315927164,56.43989482689264,1.7369780940962671,90.48559321899886,753.7911109828917
2023-02-11 06:08:08.478437,17.550752870644377,53.60615351172078,1.2455915465747027,93.56240348850352,472.9700705686945
2023-02-12 06:08:08.478437,13.03491145921873,75.75158192337706,1.7546979362289834,94.08321181565064,594.3974446764049
2023-02-13 06:08:08.478437,19.997550678982837,71.39796235977224,0.6415924493002393,93.46275746122139,271.23683265192653
2023-02-14 06:08:08.478437,9.962165724054845,52.19588404215639,1.27206016101522,94.0539105538767,290.16653421648414
2023-02-15 06:08:08.478437,10.659210502451183,85.7172192014563,1.213545100200723,89.11383498498375,631.4901475304216
2023-02-16 06:08:08.478437,15.346694805151698,96.03711855215732,1.9062504317094477,85.11527287222907,786.1379209483665
2023-02-17 06:08:08.478437,5.936993840326574,72.50839999522834,1.0844749195920593,92.2297747649953,525.3507704683475
2023-02-18 06:08:08.478437,17.860151280237247,64.03417352885832,1.1563399933492267,87.9183691034876,687.5327613174327
2023-02-19 06:08:08.478437,7.406873822034505,76.09953796788722,1.8545309981352176,94.47017696270943,681.9334588235297
2023-02-20 06:08:08.478437,5.56422901739455,78.91016660055682,0.9648661531265631,87.68939727674048,660.066187492264
2023-02-21 06:08:08.478437,9.222058450899182,73.7075577798301,1.5612756213166068,86.49575430213676,236.81725114630947
2023-02-22 06:08:08.478437,19.81731538302499,74.88415351656553,1.0150098476999854,92.26261455765264,476.6030565906126
2023-02-23 06:08:08.478437,13.912680012147309,82.16131833514203,1.616531064518747,94.40041753263046,484.62241015199885
2023-02-24 06:08:08.478437,7.819111168857682,97.01121111684446,1.7576990793541667,86.07344176288167,765.408103564217
2023-02-25 06:08:08.478437,8.132235278237022,79.78030495286545,1.5705363515398552,91.80514888975034,405.15008256150765
2023-02-26 06:08:08.478437,14.79315615248361,96.13490284424364,1.110401280428817,90.63586299701505,681.948388306537
2023-02-27 06:08:08.478437,17.16953558858333,52.50867188195017,0.5113156155616556,92.9962657685187,763.7804500274906
2023-02-28 06:08:08.478437,18.745380392531647,65.31533181301401,1.9635297090463841,85.02094946774119,550.5188071882171
2023-03-01 06:08:08.478437,19.41573211171563,89.84226950126418,0.98391645584635,94.29688428194531,301.6346605514484
2023-03-02 06:08:08.478437,18.925536929891976,58.45708316685499,0.96502641708226,91.28297973814166,781.7249217055706
2023-03-03 06:08:08.478437,9.193639977145674,63.37468550753576,0.8152554400659544,87.58135053920161,333.9678001309839
2023-03-04 06:08:08.478437,17.735431137723282,78.71412368950111,1.3540959274859639,94.33363465669593,587.9171900313268
2023-03-05 06:08:08.478437,5.1074842158475064,69.62183313953338,0.8431675525917028,88.93700206928291,319.3307998545577
2023-03-06 06:08:08.478437,5.933581792380141,74.17425466468583,1.349399676018547,85.15077617191189,262.82281257795086
2023-03-07 06:08:08.478437,10.803123538365368,55.40895775132154,1.585554651896534,85.0536953697465,587.3068522028129
2023-03-08 06:08:08.478437,16.274558798205685,77.05520093643969,0.6027909019220281,90.377057673987,371.2991488342966
2023-03-09 06:08:08.478437,16.460909567004926,98.59344977638847,0.9905410026290804,85.31719806411607,266.38226803131045
2023-03-10 06:08:08.478437,13.18371772906759,76.94223070452014,1.2914970180432528,86.6380161829941,291.112296760412
2023-03-11 06:08:08.478437,14.090338431073905,53.69700425383361,0.7214965203711283,94.10657054881753,313.3430170246127
2023-03-12 06:08:08.478437,8.621580266358958,96.31625266581524,1.7771921252625136,91.36188581648553,579.7423254851658
2023-03-13 06:08:08.478437,19.937826908620746,66.00648885402296,1.5938972959442024,87.78798465162767,738.1791659079817
2023-03-14 06:08:08.478437,18.975465351903306,65.90478735386665,1.2999465748475432,93.96445611717664,340.1536683322688
2023-03-15 06:08:08.478437,15.437696311969479,50.17702047559045,1.9999782779351394,85.36218929487525,673.9276552534251
2023-03-16 06:08:08.478437,9.99064557038871,61.80026377289458,1.64969001769859,88.50835050271075,519.0394764549491
2023-03-17 06:08:08.478437,14.745155509128056,64.23459058492557,1.8808330880543225,91.355211932755,389.4632890620008
2023-03-18 06:08:08.478437,15.728069557393543,56.494728624274764,1.8138365045242677,88.27815640815548,630.1269934448579
2023-03-19 06:08:08.478437,17.576803396593558,73.43905722289516,1.1239616450678964,94.68563513211868,691.6181311871569
2023-03-20 06:08:08.478437,12.537774518334441,88.11143367458904,1.6834255716635078,89.48787922677677,747.3671067282595
2023-03-21 06:08:08.478437,5.463799127951639,82.03549655244854,1.7340263533392404,88.2543395074847,350.5335703636762
2023-03-22 06:08:08.478437,9.802898255895776,96.31503530909042,1.663853927343203,92.05872312735464,308.4616727498684
2023-03-23 06:08:08.478437,13.625452368384806,55.679839387270164,1.5407097772689051,88.10177167887306,622.7044386846235
2023-03-24 06:08:08.478437,12.097210114266675,56.90379373408895,1.770293057340889,90.54858734390909,768.0396787655926
2023-03-25 06:08:08.478437,12.263765180198034,51.52374200841658,0.6018930641126448,92.2179363981146,565.915248565046
2023-03-26 06:08:08.478437,16.82251171907028,97.4389552306037,1.547180624501683,88.91535850725278,244.826705112255
2023-03-27 06:08:08.478437,9.924267331628487,57.99945082663788,0.5163768816833443,92.46189532025933,701.4075337404823
2023-03-28 06:08:08.478437,19.579720365908607,52.01722936288647,1.809783798660008,88.96244557831925,330.593322013331
2023-03-29 06:08:08.478437,19.68676025476207,50.36467482363541,1.524158062661558,92.02616357231308,423.96342995122245
2023-03-30 06:08:08.478437,14.582731005606892,69.94800239364604,1.055139311080843,93.69436385993797,616.2315793924491
2023-03-31 06:08:08.478437,12.606074521506304,65.95780070306172,0.6228053427240545,91.04838677342366,793.2288020099473
2023-04-01 06:08:08.478437,7.3901240466647335,68.59047219404572,1.082710047103156,90.84120030414286,241.53028439641665
2023-04-02 06:08:08.478437,11.709591975414087,60.88845512126223,1.4718484040076798,86.81420043991685,346.08438492843084
2023-04-03 06:08:08.478437,9.928509163684078,54.79430555058781,1.7067801013800425,88.55468498234012,455.9961690098107
2023-04-04 06:08:08.478437,9.73177812247451,59.40659226777256,1.5315138479090737,91.50751290667532,621.3116246781428
2023-04-05 06:08:08.478437,16.41628181886635,97.72910059758095,1.7629367931049253,86.45340868838478,458.3604088255483
2023-04-06 06:08:08.478437,14.576669432418571,83.26861067587976,1.3025612864945566,88.75856635879256,293.933252625278
2023-04-07 06:08:08.478437,7.2479378512359105,79.82096343658036,1.6120065240925565,87.81248974914712,687.8688035657408
2023-04-08 06:08:08.478437,16.508567487888364,52.54170088551884,1.0493126253624774,87.30281483313243,485.8755938856005
2023-04-09 06:08:08.478437,12.085174857250072,67.79205056020571,1.584101570860762,89.69444742449305,355.8984518191772
2023-04-10 06:08:08.478437,12.970195317583045,52.86765012300555,1.9076887901584982,87.33939425604925,596.4791639415475
2023-04-11 06:08:08.478437,12.99021361349222,67.90412281430982,1.8966257714120514,89.46180090849228,531.667046034292
2023-04-12 06:08:08.478437,18.922378280699373,76.81349883955944,0.6391271684364048,87.51164094292099,563.8873859964466
2023-04-13 06:08:08.478437,5.120331552237866,64.90983593118912,1.891353789010513,87.96504567899063,226.36823042822257
2023-04-14 06:08:08.478437,18.486335648410634,84.96553638877721,1.1101261597060905,90.62890848051444,454.9305761335942
2023-04-15 06:08:08.478437,10.631104924850478,74.9488919067431,0.5158764328222473,87.71420465341774,636.2482530115253
2023-04-16 06:08:08.478437,17.20743382636575,65.56075821953202,1.4263116870898802,85.86217256571335,269.1529620848252
2023-04-17 06:08:08.478437,6.51016776032886,85.78490921432363,1.6131899904431992,93.53588152247912,388.3172378778122
2023-04-18 06:08:08.478437,15.763295277255274,89.70696247500673,1.3615512564986678,90.2052836885073,615.692971337435
2023-04-19 06:08:08.478437,7.455417179778997,81.2590307396634,1.1013333556187967,93.67328713209278,720.1473671767767
2023-04-20 06:08:08.478437,5.684327788267867,83.23711859008253,1.7903748448313908,85.46566886135915,750.5778991979568
2023-04-21 06:08:08.478437,17.54679973663253,77.8324141088463,0.835947750634251,87.22045081328625,532.4376474519875
2023-04-22 06:08:08.478437,16.699349581798906,74.92600979389123,1.4104163675240526,91.53338404612464,635.2890682797457
2023-04-23 06:08:08.478437,5.79723955507545,91.25718000837341,1.6038521658633136,93.28919563703447,390.53937648422027
2023-04-24 06:08:08.478437,9.186092736964266,76.0211723286672,1.9898983439787359,94.24255581339916,257.6354852983378
2023-04-25 06:08:08.478437,6.090878980405436,67.81158459906369,1.9675191547696966,85.75540718546414,252.43379059517878
2023-04-26 06:08:08.478437,12.006650356114436,89.74069156296575,1.6982780757346574,90.50830766717375,472.7765595637896
2023-04-27 06:08:08.478437,13.981202997881187,67.26266934565385,1.3469865726507202,85.49194104221789,614.7197697948366
2023-04-28 06:08:08.478437,17.431884967997682,73.60015814895428,1.1126073715769322,94.32954986115567,249.85276098314856
2023-04-29 06:08:08.478437,18.95364964936436,78.01998475008918,0.7381302490526381,88.24413432682043,764.703707847922
2023-04-30 06:08:08.478437,18.760464691278635,71.93549925890562,1.2036628553929454,92.73227580788469,294.83870160847374
2023-05-01 06:08:08.478437,15.801704076139343,71.6712359381412,1.7378359615522108,92.7608181146265,379.86012482925247
2023-05-02 06:08:08.478437,13.532477824287891,69.20263516451077,1.9850780584490717,93.77949474296047,594.2986847231366
2023-05-03 06:08:08.478437,13.75985944992529,66.59900136778373,1.2904182982876315,91.98156411697623,520.2567364747491
2023-05-04 06:08:08.478437,17.797561292274374,55.72786112529415,0.7535965142499155,93.25346034283076,214.2043631533446
