Date,Product,Revenue_M,Adoption_Pct,Growth_Rate_Pct
2021-02-28 06:08:08.640873,Shop Pay,60.280397516716164,31.581210360960814,12.46946047751456
2021-02-28 06:08:08.640873,Shopify Payments,131.81602453377008,101.50446045483295,28.710297566471155
2021-02-28 06:08:08.640873,POS,19.82164050631869,40.899495599153894,14.458887911621972
2021-02-28 06:08:08.640873,Shipping,57.955993269927845,44.100471412151094,33.16603995494714
2021-02-28 06:08:08.640873,Capital,17.18658451384852,12.98289425068197,18.582728989405226
2021-02-28 06:08:08.640873,Markets,24.942694392517023,20.815992095095446,47.49028642706646
2021-03-31 06:08:08.640873,Shop Pay,35.896774221069286,37.85222920967449,18.128904751224958
2021-03-31 06:08:08.640873,Shopify Payments,34.254716874373415,64.1336788016994,19.066612400207195
2021-03-31 06:08:08.640873,POS,19.611261704925568,30.76625272265109,42.3412793411886
2021-03-31 06:08:08.640873,Shipping,18.256315707960166,20.72330562549475,35.91536770994373
2021-03-31 06:08:08.640873,Capital,29.086607205027477,16.550165878512136,25.21268353415552
2021-03-31 06:08:08.640873,Markets,27.1147735797298,15.595661086732761,35.16434947919194
2021-04-30 06:08:08.640873,Shop Pay,107.5415268498083,29.315294555172407,41.664389923854166
2021-04-30 06:08:08.640873,Shopify Payments,127.95595697059818,67.75328111782636,46.149940851763255
2021-04-30 06:08:08.640873,POS,39.443695297624764,19.9420527556272,17.22563882968151
2021-04-30 06:08:08.640873,Shipping,56.90026345873355,54.296623505512585,28.51735753204639
2021-04-30 06:08:08.640873,Capital,9.325664142893542,20.71030179666154,12.260392029589756
2021-04-30 06:08:08.640873,Markets,27.439001412722114,10.847506051520009,10.752820433456005
2021-05-31 06:08:08.640873,Shop Pay,39.1140373199911,77.31776519963785,42.04206213578271
2021-05-31 06:08:08.640873,Shopify Payments,48.40107530385362,79.7820868584621,40.881905348664056
2021-05-31 06:08:08.640873,POS,58.23663062999968,41.33174524718942,20.492894672482088
2021-05-31 06:08:08.640873,Shipping,21.091434931594417,35.5148926663024,37.14548836511747
2021-05-31 06:08:08.640873,Capital,9.825843342985051,10.464704848905873,45.09266123489956
2021-05-31 06:08:08.640873,Markets,28.625411070414675,17.840353337061234,43.96391055594424
2021-06-30 06:08:08.640873,Shop Pay,49.52399515209287,58.750437189390055,24.960059264752985
2021-06-30 06:08:08.640873,Shopify Payments,58.35940026818132,60.750315547226705,36.95383787647416
2021-06-30 06:08:08.640873,POS,19.782680678890213,19.60265946515599,17.424309695863176
2021-06-30 06:08:08.640873,Shipping,70.7575762808641,46.36907139044931,21.30564887233163
2021-06-30 06:08:08.640873,Capital,29.498388487306443,22.939901835476526,34.20581915320066
2021-06-30 06:08:08.640873,Markets,25.233011776046233,14.22037696647274,22.979946888299448
2021-07-31 06:08:08.640873,Shop Pay,118.48709576103427,42.849072893561136,32.61212983932201
2021-07-31 06:08:08.640873,Shopify Payments,91.87886171471662,82.5438375557844,33.21115486513526
2021-07-31 06:08:08.640873,POS,51.3745610963392,29.295184189624525,34.929266309817535
2021-07-31 06:08:08.640873,Shipping,48.428301203594145,25.87536000287493,27.021936996625413
2021-07-31 06:08:08.640873,Capital,14.75098107136298,25.154824382768982,28.332461323487067
2021-07-31 06:08:08.640873,Markets,8.708065666116168,16.039689916236377,16.97752376592271
2021-08-31 06:08:08.640873,Shop Pay,30.746218097231736,59.6004968752715,42.1603836480251
2021-08-31 06:08:08.640873,Shopify Payments,115.5009413981166,43.079120761267525,29.10897051820807
2021-08-31 06:08:08.640873,POS,54.04761887428824,28.859623254562653,49.9707814945272
2021-08-31 06:08:08.640873,Shipping,57.458407685208954,46.13648021443561,17.532251402937963
2021-08-31 06:08:08.640873,Capital,38.971942333496976,10.283701685854092,27.08933994935338
2021-08-31 06:08:08.640873,Markets,25.043019364792915,6.090632075010306,41.9788949229776
2021-09-30 06:08:08.640873,Shop Pay,102.86357666960758,33.76997819876014,15.978464562197527
2021-09-30 06:08:08.640873,Shopify Payments,130.53683002961367,47.39688400030624,37.379900794606144
2021-09-30 06:08:08.640873,POS,30.572953789127375,12.010528203160268,25.552761111952318
2021-09-30 06:08:08.640873,Shipping,37.75581900374539,33.91849542619923,33.45490233302768
2021-09-30 06:08:08.640873,Capital,14.565623155729188,17.816528568834126,30.28937254813873
2021-09-30 06:08:08.640873,Markets,17.034425463866125,13.743938211499946,47.890330357001346
2021-10-31 06:08:08.640873,Shop Pay,67.63773948973925,35.76518513490375,48.833330194709276
2021-10-31 06:08:08.640873,Shopify Payments,134.92330384922442,41.56443459537435,14.493077730340627
2021-10-31 06:08:08.640873,POS,31.45047563173314,20.394138876824716,46.54735802799687
2021-10-31 06:08:08.640873,Shipping,72.09751553116355,21.1070178819583,34.85946502854476
2021-10-31 06:08:08.640873,Capital,9.784255070289971,8.607318441430861,44.603457714394374
2021-10-31 06:08:08.640873,Markets,12.277636310919048,11.778276626503246,21.589439676362424
2021-11-30 06:08:08.640873,Shop Pay,37.624507594283514,53.55754911020042,37.14090070894513
2021-11-30 06:08:08.640873,Shopify Payments,114.70442244754648,60.447730802227724,17.549767803491
2021-11-30 06:08:08.640873,POS,46.344933317773716,23.40979250391212,35.24932350039144
2021-11-30 06:08:08.640873,Shipping,41.766623597340256,32.236396226710035,38.268404920074104
2021-11-30 06:08:08.640873,Capital,19.755693662981475,16.471035012647302,40.67306138346878
2021-11-30 06:08:08.640873,Markets,8.508365668632313,13.450038863084258,43.230387587737034
2021-12-31 06:08:08.640873,Shop Pay,71.4649710857229,47.97983028328906,17.640229950024946
2021-12-31 06:08:08.640873,Shopify Payments,144.18745723017048,100.04400588021664,12.683640261987911
2021-12-31 06:08:08.640873,POS,18.608811679043928,25.861257183698985,41.30301925747328
2021-12-31 06:08:08.640873,Shipping,37.119579097623436,33.65231145991518,19.53748030858904
2021-12-31 06:08:08.640873,Capital,19.652492300847896,9.225409979847566,28.406985937643825
2021-12-31 06:08:08.640873,Markets,11.033331313726325,16.554987531742093,19.850091238394107
2022-01-31 06:08:08.640873,Shop Pay,55.614848302573094,70.7599195295578,47.46852123646047
2022-01-31 06:08:08.640873,Shopify Payments,61.70180889417255,67.49716433098882,17.12811034049583
2022-01-31 06:08:08.640873,POS,57.11433962026897,25.121351622967783,23.312226151929107
2022-01-31 06:08:08.640873,Shipping,59.867787069644024,48.83406206949124,44.14399535936684
2022-01-31 06:08:08.640873,Capital,22.48308252439748,16.941993831500596,36.47550167847082
2022-01-31 06:08:08.640873,Markets,22.808229935776275,13.112576268459618,33.62355625848378
2022-02-28 06:08:08.640873,Shop Pay,85.8602310554697,58.508080491813445,42.878720862874886
2022-02-28 06:08:08.640873,Shopify Payments,38.85101887915495,64.31656921286448,26.062993851133413
2022-02-28 06:08:08.640873,POS,46.41224821391659,13.061722309824647,43.81010830469367
2022-02-28 06:08:08.640873,Shipping,53.34083320301832,42.38770261264219,12.927826745199926
2022-02-28 06:08:08.640873,Capital,8.291259767964025,9.119076441093105,21.556970425690288
2022-02-28 06:08:08.640873,Markets,10.966965049351018,13.76471605438242,30.00486145304805
2022-03-31 06:08:08.640873,Shop Pay,32.66247090845322,67.0957084921301,18.315600321957945
2022-03-31 06:08:08.640873,Shopify Payments,147.55319575992365,70.77514794950235,42.266649287621235
2022-03-31 06:08:08.640873,POS,44.27483444703315,25.540853911087385,43.94411042663018
2022-03-31 06:08:08.640873,Shipping,74.857653627752,47.40972780153075,48.85289792470715
2022-03-31 06:08:08.640873,Capital,38.88158740663643,13.260226639468208,37.36780908089727
2022-03-31 06:08:08.640873,Markets,23.529639731578033,12.372257536210125,18.64905522999817
2022-04-30 06:08:08.640873,Shop Pay,70.89167971238999,80.07594772482663,19.377655779793024
2022-04-30 06:08:08.640873,Shopify Payments,136.3599350558887,77.07325340484752,35.379235550633105
2022-04-30 06:08:08.640873,POS,32.15069951941046,34.288233615050586,47.390677832202115
2022-04-30 06:08:08.640873,Shipping,70.04099118160768,16.72975746744031,12.15056715307223
2022-04-30 06:08:08.640873,Capital,34.92645658951142,11.924196523500333,13.15054930447888
2022-04-30 06:08:08.640873,Markets,12.127945931183085,9.063652924095948,27.353686901395125
2022-05-31 06:08:08.640873,Shop Pay,80.40663565834858,25.785751856970005,29.23372966797189
2022-05-31 06:08:08.640873,Shopify Payments,118.3266643426775,31.502255542028557,16.302018838558595
2022-05-31 06:08:08.640873,POS,24.878104412541127,39.373244739012435,25.791534564622403
2022-05-31 06:08:08.640873,Shipping,42.86248272145935,21.828019916849556,42.099881474666546
2022-05-31 06:08:08.640873,Capital,39.24170145063558,15.878488807577018,25.997198432971498
2022-05-31 06:08:08.640873,Markets,12.869176159004544,12.491936131211487,33.143131536935655
2022-06-30 06:08:08.640873,Shop Pay,95.9312601981968,26.25849674799196,15.815540323298013
2022-06-30 06:08:08.640873,Shopify Payments,68.9371296043374,62.42402131385293,45.0202365986524
2022-06-30 06:08:08.640873,POS,57.59061959014901,30.988097772713772,10.205022190563927
2022-06-30 06:08:08.640873,Shipping,57.29569139366979,48.57318698360527,44.80023302793572
2022-06-30 06:08:08.640873,Capital,9.805228119975268,20.626803248208738,26.365773387958097
2022-06-30 06:08:08.640873,Markets,6.574233430802206,12.795511237610834,10.255757228543159
2022-07-31 06:08:08.640873,Shop Pay,113.75523952146331,28.941411583650616,36.38738799685159
2022-07-31 06:08:08.640873,Shopify Payments,96.83790394878787,65.00901791320331,31.517376571770413
2022-07-31 06:08:08.640873,POS,13.697066618188865,22.930134386962372,48.436926030597135
2022-07-31 06:08:08.640873,Shipping,52.24820051039384,43.29256174544014,48.645138097590355
2022-07-31 06:08:08.640873,Capital,10.535471586909939,22.13211580606539,35.16029954154429
2022-07-31 06:08:08.640873,Markets,16.213213454125928,16.972401093974003,18.56941119505013
2022-08-31 06:08:08.640873,Shop Pay,61.799513129426046,48.433899454730444,31.003659930983567
2022-08-31 06:08:08.640873,Shopify Payments,32.9327178059587,33.38046555683748,18.840083355948273
2022-08-31 06:08:08.640873,POS,27.88852786433895,40.4450865639563,32.74871005925433
2022-08-31 06:08:08.640873,Shipping,64.7575476779976,42.80592648148321,35.413487226900465
2022-08-31 06:08:08.640873,Capital,35.044610727275945,10.15040490103203,40.51848107328877
2022-08-31 06:08:08.640873,Markets,25.520559825188393,15.342993882125395,19.757681914313366
2022-09-30 06:08:08.640873,Shop Pay,105.98098517496867,41.20939334469267,45.486570656728084
2022-09-30 06:08:08.640873,Shopify Payments,86.57321874784093,52.32592071765414,31.008049900468105
2022-09-30 06:08:08.640873,POS,17.281594460724936,27.501342215875525,41.172943367185454
2022-09-30 06:08:08.640873,Shipping,27.070558414865076,29.239427315137405,47.760939102112594
2022-09-30 06:08:08.640873,Capital,37.36479177308202,22.415330283192056,22.417752764963993
2022-09-30 06:08:08.640873,Markets,28.90433095834578,11.143114492098034,32.96775944117422
2022-10-31 06:08:08.640873,Shop Pay,76.27106519883094,44.49049301126464,33.79757440566952
