Date,Checkout_Sessions_M,Conversion_Rate_Pct,Shop_Pay_Usage_Pct,Mobile_Checkout_Pct,Avg_Order_Value
2023-02-02 06:08:08.642367,85.77004381719411,2.3581527871601686,21.740690779252137,69.66517052312543,106.32233988114962
2023-02-03 06:08:08.642367,81.36174617607426,2.898344820682668,27.670574412589776,65.41941610035214,80.87252456036244
2023-02-04 06:08:08.642367,114.08320325105501,3.5238595166224562,12.428130709628558,76.6412618856797,130.58551668596596
2023-02-05 06:08:08.642367,97.39730822951186,2.6843703149163978,28.491878002377554,73.02102141322823,129.82983640213007
2023-02-06 06:08:08.642367,96.84657766614848,2.058684934324139,19.06476238252234,61.06887423587361,87.44184452040835
2023-02-07 06:08:08.642367,108.74394192830941,2.6470423754816306,16.61425801353191,76.36399374114959,116.68612435269179
2023-02-08 06:08:08.642367,87.73037340060041,2.7701749362785493,27.43043853844926,74.87381212296285,114.02813632891161
2023-02-09 06:08:08.642367,76.41647993145625,3.5966897729262204,12.473980843072482,63.04264835773887,142.36455445075458
2023-02-10 06:08:08.642367,144.11826437131305,2.2942613949239385,18.483192524335525,75.44349652998564,118.94657181949937
2023-02-11 06:08:08.642367,54.147630844402016,3.8429829449715855,25.451694539322112,79.58008752084233,138.45405571919517
2023-02-12 06:08:08.642367,69.85878285153258,4.975179253143546,15.654151849471457,70.60103854754843,140.3165463367691
2023-02-13 06:08:08.642367,111.79073874489373,2.2625829205267944,12.433497184194914,77.38681458533243,141.97408415815065
2023-02-14 06:08:08.642367,111.52218986734763,4.232050954042805,12.005850630389398,64.81506761620629,118.5880870517828
2023-02-15 06:08:08.642367,132.27858758188518,2.890705869333492,10.857049224963957,71.51353394133767,99.40304822587855
2023-02-16 06:08:08.642367,63.00986328618973,2.5861839562660647,19.85810363744564,76.58804722104523,111.49225033189
2023-02-17 06:08:08.642367,96.96175998069107,3.6460242036119435,21.41503385195798,74.15131033413779,110.13489341494414
2023-02-18 06:08:08.642367,98.13420391095818,3.7460755764784004,10.470375420872362,74.56481949931262,143.92786772357195
2023-02-19 06:08:08.642367,63.16540375347925,4.8348101415454865,10.196010346432454,61.92060185280776,148.40603053033547
2023-02-20 06:08:08.642367,131.4252675356644,3.0492986849733548,19.170325049477274,70.01798241796763,99.65386244654789
2023-02-21 06:08:08.642367,128.54160148582068,3.741130338465746,12.48992596948395,64.85174265018327,112.5086324637152
2023-02-22 06:08:08.642367,128.205330721761,4.228542244868324,11.654532315262205,66.87389370974087,114.64017302756602
2023-02-23 06:08:08.642367,102.22159225763153,2.9824940790293284,16.910050251432686,64.30500562782333,115.71879855953586
2023-02-24 06:08:08.642367,105.46191193113654,2.1058384233822083,23.694173242959987,72.1467247114801,130.94589553010366
2023-02-25 06:08:08.642367,81.86279789850127,4.232664361044346,16.97361891152862,75.69533745139103,114.68246209304142
2023-02-26 06:08:08.642367,118.54173297156125,4.029515586153071,19.577286515422387,77.88457617840689,88.89602274895977
2023-02-27 06:08:08.642367,68.7072614274482,4.1102486971478,24.71754888206457,60.09196313309042,84.01229308851772
2023-02-28 06:08:08.642367,147.03705929459116,2.873002858082949,29.6756108785275,74.83358671445048,127.67033498893015
2023-03-01 06:08:08.642367,104.30510882460662,2.526120070305718,19.34027049928178,63.30596650440836,121.3442013654004
2023-03-02 06:08:08.642367,129.8457068298274,2.581384067721884,15.425805383176144,62.202647357836995,103.30881274876161
2023-03-03 06:08:08.642367,78.23750026149754,2.385694401559285,10.004335961234673,78.04263434379862,91.13498042847499
2023-03-04 06:08:08.642367,66.54755034317793,3.509742239874312,18.409158855562186,62.597177319086086,138.48731560009762
2023-03-05 06:08:08.642367,89.39505188358925,3.9784314770829035,17.956607961344165,70.89688585909688,145.3775536649426
2023-03-06 06:08:08.642367,52.112595800575356,4.8903291972876675,23.00725104538945,61.411654301213694,98.59674689521485
2023-03-07 06:08:08.642367,77.46953585176544,2.1057817184422065,15.730101152356408,70.15189689625049,80.81104652609014
2023-03-08 06:08:08.642367,124.98908939987645,3.495892680612678,18.317417950079875,62.15079934593791,149.2719949412958
2023-03-09 06:08:08.642367,75.29910563766941,2.260865827269522,24.955586801928117,64.2123807995612,131.7693732643242
2023-03-10 06:08:08.642367,125.76348119807447,4.964870706497246,20.771321823966137,66.2595757571209,129.60026597812737
2023-03-11 06:08:08.642367,109.25483971516198,4.19551086149083,25.15748567569289,75.40677342176797,112.85342515808622
2023-03-12 06:08:08.642367,84.45053804960337,4.976248008573559,22.6181099707999,71.2120564659774,116.31925122715106
2023-03-13 06:08:08.642367,53.93412904234142,2.285878587818483,26.819352972183097,74.63845391183136,83.75627190529868
2023-03-14 06:08:08.642367,123.51679013124576,2.044307559996864,13.218833628408701,63.78215797971271,105.33079703774501
2023-03-15 06:08:08.642367,128.02843134140176,3.2331743431256306,20.45106278889194,65.2812063125993,113.40813614179703
2023-03-16 06:08:08.642367,72.63917968869461,4.803457023483142,20.559554455451398,66.8572346807705,115.95996620995263
2023-03-17 06:08:08.642367,129.4140468290785,2.650567954189449,28.130123971521762,65.75514090305286,139.01923932500716
2023-03-18 06:08:08.642367,80.77866797462941,2.0437105725462303,18.088219261629902,72.70240890731398,144.6076343375456
2023-03-19 06:08:08.642367,95.95889213039048,3.7563429424455927,13.283705482859247,69.7578267339205,84.97286889742685
2023-03-20 06:08:08.642367,138.5007475497834,2.2794619990132996,11.572212881138501,70.30398057223523,99.6804814533462
2023-03-21 06:08:08.642367,126.77149523147801,4.2865343210633675,17.60288629379563,72.77338689028373,142.5615905679607
2023-03-22 06:08:08.642367,134.07771531915446,3.8451158691122176,10.301998670384267,76.90125861555643,119.0592675813971
