Date,Franchise,Revenue_M,MAU_M,MTX_Revenue_M,Engagement_Hours_B
2021-03-31 06:05:36.714110,Call of Duty,3626.293224183293,104.35440287167772,1272.0592151446717,2.6673044881592847
2021-03-31 06:05:36.714110,World of Warcraft,993.4275268037987,14.023803386370107,345.3284843386427,2.0493549748159223
2021-03-31 06:05:36.714110,Candy Crush,561.5728081787997,18.501533681292738,271.28743793514093,2.0867023643244518
2021-03-31 06:05:36.714110,Diablo,418.74139184554747,17.571984623513526,137.47661051212194,2.534203305995757
2021-03-31 06:05:36.714110,Overwatch,325.0382160271266,5.141083304794276,112.50756555743506,2.0390960600060484
2021-06-30 06:05:36.714110,Call of Duty,3090.873443142514,109.51389242041662,1124.8569400212841,1.9843846847818636
2021-06-30 06:05:36.714110,World of Warcraft,821.1405552739008,12.099388477740456,282.5389991339286,1.4102776171025504
2021-06-30 06:05:36.714110,Candy Crush,592.3866867050701,27.473972171064453,237.3353633868122,0.680847200370067
2021-06-30 06:05:36.714110,Diablo,336.5475724049851,3.786499839495127,152.38725604494704,1.4480134856149467
2021-06-30 06:05:36.714110,Overwatch,338.700203585078,5.458941931245887,138.24163299836752,2.7396866725457336
2021-09-30 06:05:36.714110,Call of Duty,3324.1431244614155,100.93675697040482,1309.7119615355857,2.677872006630308
2021-09-30 06:05:36.714110,World of Warcraft,808.2688243643464,36.689140054723275,309.7222390766832,1.882544286778185
2021-09-30 06:05:36.714110,Candy Crush,435.95945016097903,13.312167270178808,265.7554575908965,2.0748961342414822
2021-09-30 06:05:36.714110,Diablo,429.15246100853324,16.594081664727675,155.7813819513427,1.2185836237693737
2021-09-30 06:05:36.714110,Overwatch,232.52949388802958,9.83714523287071,116.59794461148569,1.6919826255653845
2021-12-31 06:05:36.714110,Call of Duty,3996.635434381026,68.54801272023806,1067.6441382421112,2.0388963584071456
2021-12-31 06:05:36.714110,World of Warcraft,1105.4894654502616,11.85494947385952,315.2451172284806,2.0559401127884946
2021-12-31 06:05:36.714110,Candy Crush,1023.8801764255412,9.569874272737495,287.1762221900044,1.421146334247401
2021-12-31 06:05:36.714110,Diablo,660.6930811604082,5.303382299918256,162.592569859529,2.9238373992331526
2021-12-31 06:05:36.714110,Overwatch,486.14465296144397,11.351802635754652,125.79492574963945,1.884531060583816
2022-03-31 06:05:36.714110,Call of Duty,2943.1275099550007,95.46452338918868,1275.812338249417,1.1575924270121003
2022-03-31 06:05:36.714110,World of Warcraft,748.0831443447091,12.002788385675986,385.01609387504016,2.8577699025603165
2022-03-31 06:05:36.714110,Candy Crush,700.8435924066343,28.324663914630822,247.19565770846918,0.9933051854369735
2022-03-31 06:05:36.714110,Diablo,375.73270190533066,8.261282624201899,150.9235318415827,0.6911720334831996
2022-03-31 06:05:36.714110,Overwatch,271.55402075903396,2.3102269226409193,102.23455513784154,1.6095421242149428
2022-06-30 06:05:36.714110,Call of Duty,3083.846671090844,120.85168698595949,1332.145280492472,1.467524866080101
2022-06-30 06:05:36.714110,World of Warcraft,713.8365113397135,14.736543942946238,297.30320944772234,2.541634461479341
2022-06-30 06:05:36.714110,Candy Crush,585.5413867849799,4.8500312992131995,227.59919930391558,2.32435341983068
2022-06-30 06:05:36.714110,Diablo,449.61313876448673,3.6243645019753012,146.16318297606895,2.345774797294337
2022-06-30 06:05:36.714110,Overwatch,217.11149776814005,9.879219140712266,110.29189700214268,1.2879018596842595
2022-09-30 06:05:36.714110,Call of Duty,3528.3372969847205,100.97849254485432,1334.6836651774527,1.8810061027315512
2022-09-30 06:05:36.714110,World of Warcraft,765.9322349376223,32.7954688268186,362.87091447971136,2.6266756101711084
2022-09-30 06:05:36.714110,Candy Crush,659.7054657230656,6.177820448595833,254.1207701046986,1.0555059952472738
2022-09-30 06:05:36.714110,Diablo,452.25599443259676,12.57301700477097,157.68011526066306,1.858575958642036
2022-09-30 06:05:36.714110,Overwatch,311.7048707895252,4.0399608893815495,113.46094902087978,1.490213760596447
2022-12-31 06:05:36.714110,Call of Duty,4532.873050302344,24.256181421510835,1191.6986499295992,1.349899160981389
2022-12-31 06:05:36.714110,World of Warcraft,1315.8808306059789,37.186624081893335,322.0992539979853,0.8310923755287348
2022-12-31 06:05:36.714110,Candy Crush,805.8925416869185,9.099643289621655,249.9062130198326,0.9133925096704694
2022-12-31 06:05:36.714110,Diablo,647.9841602957462,19.56299441825903,182.09803041662238,2.411493722248925
2022-12-31 06:05:36.714110,Overwatch,457.51326638911564,2.435899379547283,112.58045292774821,0.9456520531873243
2023-03-31 06:05:36.714110,Call of Duty,2020.6049243696973,52.92243501934859,1271.9279749166224,1.9860239810357099
2023-03-31 06:05:36.714110,World of Warcraft,802.6499335407001,12.485103980284444,304.6236923905404,1.0950163030318223
2023-03-31 06:05:36.714110,Candy Crush,590.2317312972924,6.849484045587554,270.188527627108,1.3082659526187854
2023-03-31 06:05:36.714110,Diablo,388.1045693223859,18.30517651187929,161.77621418274555,1.8218393889792819
2023-03-31 06:05:36.714110,Overwatch,344.77199711800716,7.3707773214847565,118.8932639283802,2.5700868426026457
2023-06-30 06:05:36.714110,Call of Duty,2034.08413982123,134.6166627169927,1027.1786376279426,2.9596767734348637
2023-06-30 06:05:36.714110,World of Warcraft,674.753153217206,11.853690133869039,353.8439009479396,2.379003841149277
2023-06-30 06:05:36.714110,Candy Crush,636.443681869986,18.61407602811394,249.7602148248024,2.297572149391107
2023-06-30 06:05:36.714110,Diablo,383.6635264308229,19.286845090762675,161.7905173392332,1.2350629211266297
2023-06-30 06:05:36.714110,Overwatch,323.8845315117978,8.802796947932954,115.24202480020303,2.378386661635531
2023-09-30 06:05:36.714110,Call of Duty,3272.0895389341085,122.27729540167086,1429.5847731398678,1.2917497466010293
2023-09-30 06:05:36.714110,World of Warcraft,757.627286850938,24.973548834012043,291.6134576368726,0.5779488923473428
2023-09-30 06:05:36.714110,Candy Crush,645.0598745686333,24.752393360703024,209.55329296256895,0.6434653019134863
2023-09-30 06:05:36.714110,Diablo,462.67867690787057,16.682081606228078,187.01193774973748,1.4376208754329927
2023-09-30 06:05:36.714110,Overwatch,259.6055528418812,6.781605923446803,108.18166939564006,0.9712870908364932
2023-12-31 06:05:36.714110,Call of Duty,4363.175494435783,33.096307312840054,1138.0460539979142,1.908940316571877
2023-12-31 06:05:36.714110,World of Warcraft,1041.9209159159038,30.4826401513732,294.89102931498707,2.573679721879257
2023-12-31 06:05:36.714110,Candy Crush,896.9471825643391,16.389347542235097,204.9742417807314,1.0732172968116367
2023-12-31 06:05:36.714110,Diablo,573.2647305929427,3.7745268696589727,151.8488995621125,0.9316039069538589
2023-12-31 06:05:36.714110,Overwatch,499.21303385419134,11.378985179609936,117.61651539089715,2.943967881719218
2024-03-31 06:05:36.714110,Call of Duty,3130.466366851924,128.51028432399676,1019.0644143106734,0.8456504668028543
2024-03-31 06:05:36.714110,World of Warcraft,798.7643564530994,9.335971751797178,281.6846937425107,0.7669045552529661
2024-03-31 06:05:36.714110,Candy Crush,535.6422274183249,20.592903189945886,272.4633854817476,1.1227080624117642
2024-03-31 06:05:36.714110,Diablo,391.1906120069642,8.265123113493397,182.60364044974312,1.8896110997117352
2024-03-31 06:05:36.714110,Overwatch,306.7295542552893,9.575283803000826,117.39761585011325,2.378988172824089
2024-06-30 06:05:36.714110,Call of Duty,2728.811406784103,47.740420973218434,1276.6645210234717,2.1750690488711415
2024-06-30 06:05:36.714110,World of Warcraft,766.5330527488155,20.059793107898148,321.9907920174507,2.9747677438343056
2024-06-30 06:05:36.714110,Candy Crush,559.9708440551269,12.476940960448234,241.82682727670328,2.08915172613274
2024-06-30 06:05:36.714110,Diablo,497.9328490003498,18.9397549309533,132.951089576099,2.7810385373303115
2024-06-30 06:05:36.714110,Overwatch,325.3713137325514,14.01588024260407,130.89046950707163,2.3884527427170266
2024-09-30 06:05:36.714110,Call of Duty,2426.91610531355,40.70962187690169,1305.7069450854756,2.800169650852471
2024-09-30 06:05:36.714110,World of Warcraft,831.1831794324762,34.681645365389485,302.75122443211814,2.6406455917535356
2024-09-30 06:05:36.714110,Candy Crush,636.4482314619979,14.01823939765694,242.0486049895053,1.5990081545139887
2024-09-30 06:05:36.714110,Diablo,457.186357448772,4.73490353913864,151.83503967913475,2.9875822375867243
2024-09-30 06:05:36.714110,Overwatch,318.21256109157616,13.619662946916595,108.00999688332283,2.904187529789144
2024-12-31 06:05:36.714110,Call of Duty,4919.253303419976,119.85101294172436,1169.5186962237105,1.1164680956147697
2024-12-31 06:05:36.714110,World of Warcraft,1038.1057674659012,14.533390145134476,323.04634895712024,1.0711280089141868
2024-12-31 06:05:36.714110,Candy Crush,942.3845712181367,29.30725161191224,263.5626694799048,0.7306000724985726
2024-12-31 06:05:36.714110,Diablo,615.4063406561814,19.143481503633325,155.0854294786779,2.024211143961625
2024-12-31 06:05:36.714110,Overwatch,487.3525758170761,10.663409070351486,133.57188913388384,2.069145843226689
