Date,Franchise,Revenue_M,Unit_Sales_M,Ultimate_Team_Rev_M,Weekly_Players_M
2021-03-31 06:05:36.958612,FIFA/EA Sports FC,1534.8720421996031,2.841404934872285,687.3435636464282,35.870053457537836
2021-03-31 06:05:36.958612,Madden NFL,767.5466585708667,2.777766846081354,381.6033986584288,10.432884736358638
2021-03-31 06:05:36.958612,NHL,212.50320355796032,0.9166827102442883,107.3397951418199,4.3922080804810495
2021-03-31 06:05:36.958612,UFC,148.56755900627115,1.1142576983803243,79.53507002897102,3.3909403636656053
2021-03-31 06:05:36.958612,F1,100.52011573477124,0.560204999349687,56.38235801097503,2.8904592370285833
2021-03-31 06:05:36.958612,PGA Tour,55.77402023142477,0.05385881818772577,25.91574376564834,1.4016320578008814
2021-06-30 06:05:36.958612,FIFA/EA Sports FC,1484.4538844091326,14.66001235282136,820.6595508501571,41.22026357610031
2021-06-30 06:05:36.958612,Madden NFL,799.1076617440267,2.0286645956726854,418.68720502012246,21.890973066164797
2021-06-30 06:05:36.958612,NHL,202.7545405834933,0.6152292158583059,101.71911278002206,5.762646201388093
2021-06-30 06:05:36.958612,UFC,140.9315594736452,1.4571577444333945,86.11490250775863,2.0174043221028986
2021-06-30 06:05:36.958612,F1,103.24640689364753,0.6362889538797023,36.64358778341078,1.5721965886519205
2021-06-30 06:05:36.958612,PGA Tour,43.81608625843163,0.04159913276695571,25.651934771085422,1.5784704770783797
2021-09-30 06:05:36.958612,FIFA/EA Sports FC,1964.4796494603752,6.698864111741237,809.9051218407959,40.64834440737767
2021-09-30 06:05:36.958612,Madden NFL,901.4156873459456,2.5607818073037976,401.8678382651503,5.523358442879361
2021-09-30 06:05:36.958612,NHL,197.16461650972337,0.8798586900642263,126.48937087425548,3.0435083458908134
2021-09-30 06:05:36.958612,UFC,163.34574240588043,0.7279638384000736,68.27343207948832,4.4949052294064265
2021-09-30 06:05:36.958612,F1,104.18129369956841,0.9111924858985733,46.710441874967515,3.196967345359773
2021-09-30 06:05:36.958612,PGA Tour,50.495500657796285,0.3249121199307429,20.87621150289753,0.8488831371435589
2021-12-31 06:05:36.958612,FIFA/EA Sports FC,1326.9828292327104,7.288816788908719,797.7695574648313,18.72326882158708
2021-12-31 06:05:36.958612,Madden NFL,959.0913686403633,1.5246440830880148,418.72736597873353,15.271990351857713
2021-12-31 06:05:36.958612,NHL,219.02193326781637,1.8071546940171483,97.57015071623853,4.618871828212718
2021-12-31 06:05:36.958612,UFC,121.98777922447917,0.35433853673153726,71.66561127401577,3.394311717506623
2021-12-31 06:05:36.958612,F1,93.50117201273423,0.123602057883728,53.28523357402278,0.7074294113930848
2021-12-31 06:05:36.958612,PGA Tour,46.500121118059226,0.4625846433674537,22.342937286145442,0.7814051002281973
2022-03-31 06:05:36.958612,FIFA/EA Sports FC,1284.3902397474853,13.505661205201237,782.2943178663573,40.90462306055575
2022-03-31 06:05:36.958612,Madden NFL,818.0904026231825,3.821667836885674,465.7931645045109,23.005444622735574
2022-03-31 06:05:36.958612,NHL,219.79643937029536,0.639899771183166,98.08022586661652,4.29750808300547
2022-03-31 06:05:36.958612,UFC,157.29065276394084,0.6290410182786328,69.75156686797511,4.914587551424749
2022-03-31 06:05:36.958612,F1,101.57534267282817,0.3930505426255498,54.908651089397985,1.391450105931262
2022-03-31 06:05:36.958612,PGA Tour,50.06007653403473,0.2153414745029739,28.871242770844667,1.5094054984596579
2022-06-30 06:05:36.958612,FIFA/EA Sports FC,1431.7729834089341,9.376535902183344,901.730548488226,22.36856700815789
2022-06-30 06:05:36.958612,Madden NFL,799.7413124305012,2.990546995419869,398.2815971851647,5.608262026547254
2022-06-30 06:05:36.958612,NHL,200.35196792841893,1.466675485219949,87.26357221491769,4.578027065431555
2022-06-30 06:05:36.958612,UFC,132.14944808917426,1.0035927354489171,65.37372554322876,4.026222844547775
2022-06-30 06:05:36.958612,F1,111.13611443188492,0.11521968342229125,52.91654461288644,0.4181279936262218
2022-06-30 06:05:36.958612,PGA Tour,51.14764338816512,0.47459222929321093,26.128626332777216,1.0715731727724738
2022-09-30 06:05:36.958612,FIFA/EA Sports FC,1715.80065951277,13.788327095294521,817.0262023086402,19.071988772609046
2022-09-30 06:05:36.958612,Madden NFL,960.5428471314947,5.3092982130132125,403.2628114866399,20.57717410853591
2022-09-30 06:05:36.958612,NHL,201.06961291732057,1.6151095327896359,88.83153267301043,5.601450372137006
