Date,Segment,Earnings_B,CAPEX_B,ROACE_Pct
2021-02-28 06:11:47.449008,Upstream,4.765295238134142,0.7816965507119323,14.082590271270877
2021-02-28 06:11:47.449008,Integrated Gas,4.291086987399639,2.9406866092480133,22.592334882518056
2021-02-28 06:11:47.449008,Downstream,0.9460372473300187,1.2453162002883609,7.438839462810536
2021-02-28 06:11:47.449008,Renewables,1.2679724360797697,0.788660486526893,20.473996701325127
2021-02-28 06:11:47.449008,Marketing,3.0564938863546773,1.251733962340199,23.03406764708159
2021-03-31 06:11:47.449008,Upstream,6.1270135743137555,2.088865600957016,23.700768968638798
2021-03-31 06:11:47.449008,Integrated Gas,4.597624093880993,1.6882591990289455,18.637680325351575
2021-03-31 06:11:47.449008,Downstream,3.4958356697094777,1.0459588225732412,20.135508924871026
2021-03-31 06:11:47.449008,Renewables,1.4682993656500762,0.18220655545156136,9.826372101131485
2021-03-31 06:11:47.449008,Marketing,1.5440330817652161,1.3491364582414502,5.8472509561676445
2021-04-30 06:11:47.449008,Upstream,5.638878387560826,2.102062988532026,14.16761551540706
2021-04-30 06:11:47.449008,Integrated Gas,7.905218564287935,1.9826606727514224,6.620399784079057
2021-04-30 06:11:47.449008,Downstream,5.562010940856954,0.6590975789024924,6.102451795206547
2021-04-30 06:11:47.449008,Renewables,0.8166148292772862,0.3630136381017471,15.008916646798001
2021-04-30 06:11:47.449008,Marketing,1.4763877069493667,1.2236200491811207,6.373086207050238
2021-05-31 06:11:47.449008,Upstream,3.0653701713922095,1.8344239096874742,6.785918063699869
2021-05-31 06:11:47.449008,Integrated Gas,8.450243687495016,1.4458529098132058,15.211287055960344
2021-05-31 06:11:47.449008,Downstream,2.586954272290533,1.2282128040116884,19.710471131172202
2021-05-31 06:11:47.449008,Renewables,2.0789955761055467,0.19651648691320653,14.306953594011889
2021-05-31 06:11:47.449008,Marketing,1.6912785189507855,0.7777652394125981,13.103055907756854
2021-06-30 06:11:47.449008,Upstream,5.7722709887808366,2.1817162724458874,11.116266653214076
2021-06-30 06:11:47.449008,Integrated Gas,1.2796742512860122,2.8513142143471644,24.68561153005351
2021-06-30 06:11:47.449008,Downstream,1.332112631396339,1.7540751261923173,11.458310480077555
2021-06-30 06:11:47.449008,Renewables,0.4819926368772291,0.23246169389393576,7.304230851652291
2021-06-30 06:11:47.449008,Marketing,2.29522095716711,1.0416939380784624,10.194576615854247
2021-07-31 06:11:47.449008,Upstream,7.608209095993135,1.9232909000583844,19.13494117804635
2021-07-31 06:11:47.449008,Integrated Gas,4.493154766746238,3.0605520141820075,19.183104401129324
2021-07-31 06:11:47.449008,Downstream,1.9362892869363777,1.7766576801524954,23.833524713511373
2021-07-31 06:11:47.449008,Renewables,0.3536470074743049,0.1701205414600803,22.244687060055014
2021-07-31 06:11:47.449008,Marketing,3.4289879753207595,0.7073501823570654,19.081373454231056
2021-08-31 06:11:47.449008,Upstream,7.882499530635132,0.6526901418587823,13.165761573603852
2021-08-31 06:11:47.449008,Integrated Gas,2.9156196199521287,3.2083237712588217,8.476476174855268
2021-08-31 06:11:47.449008,Downstream,3.6069066258219173,1.7486364092341604,22.46954540753897
2021-08-31 06:11:47.449008,Renewables,1.3594972063709272,0.264173807391565,16.34087180825881
2021-08-31 06:11:47.449008,Marketing,3.153078350646201,0.7235616892085079,19.995311197207016
2021-09-30 06:11:47.449008,Upstream,4.365815107914354,1.5201717899959182,5.173186948236657
2021-09-30 06:11:47.449008,Integrated Gas,7.781398199714578,3.55887525872701,24.29614087734899
2021-09-30 06:11:47.449008,Downstream,2.3202511577204614,0.5100303554680297,9.073547810531208
2021-09-30 06:11:47.449008,Renewables,1.532292049922257,0.7244320799205444,10.432834552073938
2021-09-30 06:11:47.449008,Marketing,3.0022809847693828,1.3774096881638553,6.450454360607747
2021-10-31 06:11:47.449008,Upstream,2.9665071944478405,1.3441063489745684,12.312951410263961
2021-10-31 06:11:47.449008,Integrated Gas,2.4260547620908786,1.3214882062619735,19.52287848487554
2021-10-31 06:11:47.449008,Downstream,4.927072942468066,0.8427720811370066,19.11336358784135
2021-10-31 06:11:47.449008,Renewables,1.1297884660181345,0.3104736589393264,11.857221634934138
2021-10-31 06:11:47.449008,Marketing,3.9244316859945503,0.7595060168974033,10.786069198140854
2021-11-30 06:11:47.449008,Upstream,6.4169259932146545,0.756161373480322,12.677687503410706
2021-11-30 06:11:47.449008,Integrated Gas,6.360543296114773,2.4615417261764807,5.9903798317311825
2021-11-30 06:11:47.449008,Downstream,5.101796381348174,1.1345349069079878,24.747972247809788
2021-11-30 06:11:47.449008,Renewables,2.3338528463943415,0.8762925805506467,21.522722527072762
2021-11-30 06:11:47.449008,Marketing,0.8304434663813002,0.8167296716677541,14.676820730982206
2021-12-31 06:11:47.449008,Upstream,6.85555347324938,2.5370688003788926,19.31186416216193
2021-12-31 06:11:47.449008,Integrated Gas,5.257151269695737,1.2854574626169868,12.09361834672897
2021-12-31 06:11:47.449008,Downstream,3.681918819270976,1.4266274133699697,5.994784630739689
2021-12-31 06:11:47.449008,Renewables,1.55776289256995,0.2002602317161767,15.440998965807477
2021-12-31 06:11:47.449008,Marketing,3.278177679803048,0.4158540968170975,14.357403397747195
2022-01-31 06:11:47.449008,Upstream,5.968552912789701,1.1648498464440522,15.468622118543273
2022-01-31 06:11:47.449008,Integrated Gas,5.166026245328869,0.9588598040543684,13.772737552942061
2022-01-31 06:11:47.449008,Downstream,4.420996578399317,0.47566473229221085,10.768103397723916
2022-01-31 06:11:47.449008,Renewables,0.8469049542595027,0.4286059941665283,12.652766591920999
2022-01-31 06:11:47.449008,Marketing,1.8929451674419904,0.6659590678462317,23.852134835865446
2022-02-28 06:11:47.449008,Upstream,2.9017669954711884,1.3643031810833415,13.328061030147257
2022-02-28 06:11:47.449008,Integrated Gas,2.2663990153795104,2.4575385612520986,7.459438938376747
2022-02-28 06:11:47.449008,Downstream,3.721402154435931,1.8771275821301205,8.161170713823896
2022-02-28 06:11:47.449008,Renewables,1.1690152076399796,0.29622176591069543,20.984712090541105
2022-02-28 06:11:47.449008,Marketing,3.8299774913171536,1.0492800444767267,7.782837765646979
2022-03-31 06:11:47.449008,Upstream,5.5105427800004785,2.2220133689740806,13.356760572265413
2022-03-31 06:11:47.449008,Integrated Gas,1.9424623577354003,3.0548087431987305,6.885589199832907
2022-03-31 06:11:47.449008,Downstream,0.7623435666051801,1.9508570270104268,22.84876617809633
2022-03-31 06:11:47.449008,Renewables,1.4979898896643526,0.8849756368346583,18.016884516867616
2022-03-31 06:11:47.449008,Marketing,3.467692319952242,0.3894501451548118,6.065364997490617
2022-04-30 06:11:47.449008,Upstream,7.439771696828338,1.3404556159974619,15.752020057575516
2022-04-30 06:11:47.449008,Integrated Gas,4.12843634653984,3.5848644009574264,12.600595543670003
2022-04-30 06:11:47.449008,Downstream,4.538098612110448,2.086219322520182,9.082771267689056
2022-04-30 06:11:47.449008,Renewables,0.6753188394222194,0.6981151504154612,17.765066941430156
2022-04-30 06:11:47.449008,Marketing,0.6725229769161885,0.7232761878474969,7.535351795366774
2022-05-31 06:11:47.449008,Upstream,2.0329694511899468,1.5154042927837756,21.28882876820094
2022-05-31 06:11:47.449008,Integrated Gas,6.40162983356965,2.3232871664208075,10.795506413716147
2022-05-31 06:11:47.449008,Downstream,1.3622225718337322,1.1448391045965616,17.515389310961233
2022-05-31 06:11:47.449008,Renewables,2.0122372485433204,0.7819081730334344,13.958236314061388
2022-05-31 06:11:47.449008,Marketing,2.6400308829262356,0.5095773409456252,20.771939746277685
2022-06-30 06:11:47.449008,Upstream,5.927560128931544,1.130910174268533,8.449104909567158
2022-06-30 06:11:47.449008,Integrated Gas,3.307416598882532,0.7614517767317822,10.050789719477454
2022-06-30 06:11:47.449008,Downstream,2.7006155179183353,2.085851645480655,17.470629475279388
2022-06-30 06:11:47.449008,Renewables,0.5017780147781429,0.7319277569876533,18.744853240668743
2022-06-30 06:11:47.449008,Marketing,0.9550637720392463,1.4990114096103302,9.570926274187402
2022-07-31 06:11:47.449008,Upstream,2.9202808018006494,1.4382265023535172,24.759919206147142
2022-07-31 06:11:47.449008,Integrated Gas,9.221550910958513,2.57720018344172,7.542680216312729
2022-07-31 06:11:47.449008,Downstream,3.4166611636480035,0.7011491104900884,20.05988019933884
2022-07-31 06:11:47.449008,Renewables,0.631989946136649,0.419465348589562,20.205347252800333
2022-07-31 06:11:47.449008,Marketing,1.9528273831887368,1.1432053178323744,8.234824458789511
2022-08-31 06:11:47.449008,Upstream,1.3285096370509408,1.9887893932349485,6.589200811154656
2022-08-31 06:11:47.449008,Integrated Gas,7.717445626060192,1.2248953013230786,18.119586759017906
2022-08-31 06:11:47.449008,Downstream,4.39308363553366,1.219679309547331,10.962644592934618
2022-08-31 06:11:47.449008,Renewables,1.9081168595928437,0.8935196801683668,10.506768222902812
2022-08-31 06:11:47.449008,Marketing,1.9734628729243462,1.1630387363434838,22.906942614621997
2022-09-30 06:11:47.449008,Upstream,5.056262021723524,2.6516076521215712,5.451511931770869
2022-09-30 06:11:47.449008,Integrated Gas,4.9824924242529836,1.555179459287152,19.406469964747245
2022-09-30 06:11:47.449008,Downstream,5.131004460429121,0.3899903468914427,19.74163446244296
2022-09-30 06:11:47.449008,Renewables,1.5260649737009686,0.8905171350002132,15.433301862132707
2022-09-30 06:11:47.449008,Marketing,1.990259112834777,0.6469155636719581,11.551930825595491
2022-10-31 06:11:47.449008,Upstream,1.722693766731604,2.010083682429306,15.291495549231131
2022-10-31 06:11:47.449008,Integrated Gas,8.698976337427645,2.324454388033952,21.137317917433815
2022-10-31 06:11:47.449008,Downstream,4.726414364965953,1.0598158703095644,6.396845671976672
2022-10-31 06:11:47.449008,Renewables,0.9712322300632543,0.5332454851469115,16.193333471337247
2022-10-31 06:11:47.449008,Marketing,1.188829538807781,1.2443467669954402,16.08394329251074
2022-11-30 06:11:47.449008,Upstream,2.7499862422975334,1.3162667013933598,17.94696832281586
2022-11-30 06:11:47.449008,Integrated Gas,3.1209977089306173,1.1957610578305682,17.93197579898162
2022-11-30 06:11:47.449008,Downstream,3.893067387163571,0.7580708464074354,6.553835753519381
2022-11-30 06:11:47.449008,Renewables,0.42219192110509957,0.737970419537536,16.013336358600867
