Date,Pair,Bid_Depth_1pct_M,Ask_Depth_1pct_M,Spread_Bps,Slippage_100k_Bps,Slippage_1M_Bps,Maker_Volume_Pct
2021-02-02 05:53:37.520237,BTC/USDT,9.648082750608856,12.051096362413091,2.9430009869756075,14.541673436074445,19.513427137907748,0.4969565228274404
2021-02-02 05:53:37.520237,ETH/USDT,1.1355488055604903,11.78138080988939,2.5036628495221405,3.152910746893039,12.448936258920165,0.5152160192555802
2021-02-02 05:53:37.520237,BNB/USDT,1.7908421047430954,0.41241374486544924,0.662842463289524,12.780868551982984,44.738568061231206,0.4938114459000744
2021-02-02 05:53:37.520237,SOL/USDT,2.4762845880565454,1.9465253273743233,0.9994266914063474,8.409079236204642,9.40157274993477,0.42017371186436436
2021-02-03 05:53:37.520237,BTC/USDT,2.1306437187362075,0.900948456166708,1.0215639330348703,6.7276652798200205,38.42307014340949,0.41649212217500936
2021-02-03 05:53:37.520237,ETH/USDT,2.136945941210307,2.8752267942723413,0.7634176836644567,8.979696750121233,15.093295676593034,0.5329030357345318
2021-02-03 05:53:37.520237,BNB/USDT,2.278916173493413,1.9032741499754073,1.0799222549785386,14.285655147056946,15.170075665096622,0.41447964590439007
2021-02-03 05:53:37.520237,SOL/USDT,0.23870624995672693,24.756213955986546,4.209438947969315,1.082868210379553,25.33269752355767,0.4034751471309411
2021-02-04 05:53:37.520237,BTC/USDT,1.6933191615126806,11.835868708041923,2.5912410578150817,7.956020565280978,5.3116971274583396,0.43724138549701647
2021-02-04 05:53:37.520237,ETH/USDT,3.0136453004435992,8.482540712724008,0.5155069898698436,5.635906450822803,25.786192649453163,0.4403313170165299
2021-02-04 05:53:37.520237,BNB/USDT,11.054316453577528,7.1456158584267335,2.8037554812564336,5.737507059987147,30.884721074191,0.58375532292602
2021-02-04 05:53:37.520237,SOL/USDT,3.5715345440175184,0.9874213070861364,2.529075220136704,7.183475662898363,18.617631329689367,0.5800353160507589
2021-02-05 05:53:37.520237,BTC/USDT,3.286885546808244,0.9973406555196223,3.9196873693865975,10.981696845880606,30.316649441024886,0.4977432329237257
2021-02-05 05:53:37.520237,ETH/USDT,2.8276583748276236,4.082106562952389,4.7476236492608335,4.730707589753339,37.66305270770487,0.5004864758651683
2021-02-05 05:53:37.520237,BNB/USDT,3.5953461208528745,0.6024538661855918,0.6848971254378255,9.979357245818743,16.399926660271372,0.5376566768425632
2021-02-05 05:53:37.520237,SOL/USDT,4.599222370816375,3.331158918743278,1.322387018773994,12.198105420720141,11.035565710332621,0.5946342261112213
2021-02-06 05:53:37.520237,BTC/USDT,2.8684130046117833,1.5735075551676019,1.6340085367937514,5.961870529815743,5.3152287658985795,0.5570408176150412
2021-02-06 05:53:37.520237,ETH/USDT,6.180041230866822,5.234472963528023,3.53501351417226,6.080198734216192,18.961990683834557,0.49747982405614166
2021-02-06 05:53:37.520237,BNB/USDT,0.012456490674817581,9.155579529030861,0.9767885849325904,11.036692840216269,35.05815957429198,0.5887074164548589
2021-02-06 05:53:37.520237,SOL/USDT,5.203669516993498,1.7672214415617944,1.405756185757916,8.232040637864525,8.873605340411444,0.443928489472673
2021-02-07 05:53:37.520237,BTC/USDT,6.771701857724038,3.377720503054715,4.920213567924673,4.382077520895126,26.819380797080793,0.5602813075609654
2021-02-07 05:53:37.520237,ETH/USDT,4.238243033249594,0.012552249620192489,0.8475200410238088,13.753691093504472,46.56164196177335,0.420280027853952
2021-02-07 05:53:37.520237,BNB/USDT,11.058474625819173,1.1730710025793127,1.3429456354797296,10.054845875847384,7.461496776273333,0.5746742600075948
2021-02-07 05:53:37.520237,SOL/USDT,1.8651570147274297,2.0091467809735732,1.390298757027958,13.452331190725925,34.96489682326191,0.4742487709860411
2021-02-08 05:53:37.520237,BTC/USDT,6.088604938556701,0.03523583280894003,4.988907087329336,1.7126549837075233,32.39322215845304,0.5319513615740248
2021-02-08 05:53:37.520237,ETH/USDT,2.045120893958428,8.311211916432207,4.816448286106612,10.674810984488502,16.69869862759358,0.5551799010693319
2021-02-08 05:53:37.520237,BNB/USDT,1.964863672226032,5.35313262954351,4.113853647942962,9.24227900055055,17.803908648296343,0.49267091643662037
2021-02-08 05:53:37.520237,SOL/USDT,2.5862341021903834,2.795857762003316,1.9308234075520891,7.791465768642985,29.033008367756864,0.530285051310183
