Date,MSTR_NAV_Premium_Pct,GBTC_NAV_Discount_Pct,MSTR_Implied_BTC_Price,MSTR_Beta_to_BTC,Correlation_to_BTC
2023-02-02 05:53:36.902064,44.10091319633919,-46.29740308632114,52154.84579650317,1.9832973304614976,0.7467431954825764
2023-02-03 05:53:36.902064,82.94558675981105,-49.72532016270289,56161.35296055749,1.9261205139346198,0.9318730460064053
2023-02-04 05:53:36.902064,60.656163431502684,1.7649854619747574,135329.3411066873,1.91595464009759,0.8715660257852168
2023-02-05 05:53:36.902064,23.95904791675125,5.559641806221944,134279.70168325934,1.8877132372403362,0.7654656343932924
2023-02-06 05:53:36.902064,40.18340680503049,-10.604635484410176,138640.98753579464,1.8302380893903138,0.8902546198417598
2023-02-07 05:53:36.902064,38.73867559731259,-38.635762378143966,71795.89042192748,2.4599594552719646,0.774391535737703
2023-02-08 05:53:36.902064,-19.89397888941633,-1.4159358865821936,104291.80887078342,2.546126510663987,0.9275059686511645
2023-02-09 05:53:36.902064,50.2581523443986,-49.95449855012027,125238.56361479219,1.6886870931782079,0.83225218667303
2023-02-10 05:53:36.902064,91.50757440299626,-32.91443639638137,128636.32178756088,1.9449249456928788,0.7714421891071805
2023-02-11 05:53:36.902064,66.47034609685686,-46.56065786611398,71514.14159346292,1.6510657590486104,0.8261314157146393
2023-02-12 05:53:36.902064,64.97285721325377,-12.148496159504521,54335.86797520803,2.3575719267659774,0.7074307460520838
2023-02-13 05:53:36.902064,-0.5848199596997317,-21.478837804822174,95021.90829763788,1.714398040206686,0.786295276353533
2023-02-14 05:53:36.902064,29.556912260523113,7.251837852971439,86362.52821375326,1.880517883904907,0.8309576989172266
2023-02-15 05:53:36.902064,12.554198231597269,-1.5199884770762484,149407.84896704624,2.0097995537203728,0.7593931910894884
2023-02-16 05:53:36.902064,-13.44049881852525,-4.470260802741855,97012.63509075648,2.0457363314926487,0.917826123327385
2023-02-17 05:53:36.902064,22.11429116102265,9.828346124593113,107130.09997029962,2.7957502884397574,0.839412172148123
2023-02-18 05:53:36.902064,14.301481152155585,-3.5196824821607886,52919.876577428906,1.8008182839182538,0.9188618330974221
2023-02-19 05:53:36.902064,86.58502574903972,-24.691384540968006,65687.65524951283,2.5844235829377826,0.7716603331721332
2023-02-20 05:53:36.902064,49.59645693381753,-48.90719040742166,58445.1304646378,1.7412819632612586,0.9328967082672948
2023-02-21 05:53:36.902064,18.08244371601672,-38.548298424285576,109846.7246811274,2.631260771479221,0.8481477215966569
2023-02-22 05:53:36.902064,-10.461846273625635,-34.5146857562111,75527.45674765775,1.8108124310784028,0.9456427118969573
2023-02-23 05:53:36.902064,-8.800633442944399,-22.484857399057493,116966.04180502209,1.7262789919927144,0.7852305683824354
2023-02-24 05:53:36.902064,32.89324006957665,-9.508203249004064,147275.0952288253,1.8751933995557963,0.8853270005529592
2023-02-25 05:53:36.902064,-13.793827482067584,3.846145888381367,125194.4243316518,2.9406056495042336,0.8836542535883943
2023-02-26 05:53:36.902064,-8.8268236495355,-49.17595644478364,91226.10751191805,2.9162689346408834,0.9370733812991969
2023-02-27 05:53:36.902064,59.83924361023049,-20.461267265404516,52501.85614962559,1.6807935764791977,0.748708937399817
2023-02-28 05:53:36.902064,-7.296860597241177,-2.2053315010044416,82374.67574113248,1.661121939153312,0.8054226431893758
2023-03-01 05:53:36.902064,-0.0025210475656178843,-32.243298333970976,50005.72974751754,2.9861154782808583,0.9294059970256946
2023-03-02 05:53:36.902064,23.95185350728168,-1.1936664669078145,72542.15407609633,2.5229359222438874,0.9244315577717634
2023-03-03 05:53:36.902064,2.7680962064874137,-3.3903258327804076,144909.91142316657,2.5623014097166825,0.8045366615627827
2023-03-04 05:53:36.902064,-5.565314752933368,-47.15727899692965,57418.161864959,1.7542727262273408,0.8513155157930489
2023-03-05 05:53:36.902064,94.06200423503931,1.217451398776619,119423.85625295504,1.7078269443808107,0.8450683712375892
2023-03-06 05:53:36.902064,74.5399220856523,-30.19888876689686,58710.58542557562,2.6289124461500375,0.8124233281158599
2023-03-07 05:53:36.902064,52.28951234025728,-34.45483744910476,135082.15741927648,1.9515953824580325,0.7612696289175133
2023-03-08 05:53:36.902064,90.20742994892544,3.106927278455567,54080.61943796905,2.92735546019066,0.9321363292933529
2023-03-09 05:53:36.902064,90.13018169999638,-49.54115283213548,144395.40191839935,1.574719268602571,0.8227288011273335
2023-03-10 05:53:36.902064,-12.652129578746623,-32.89384165043465,93728.98167851352,1.959470148381909,0.7952653582183596
2023-03-11 05:53:36.902064,-9.876544112897733,-30.866661643167237,132592.37009794745,2.9195045065600502,0.7296422376961673
2023-03-12 05:53:36.902064,99.85915876338288,-4.371960466880218,84383.50718366138,2.9745422651390045,0.7446891844011302
2023-03-13 05:53:36.902064,39.18089476933849,-30.753392374512515,92589.86328325019,1.621771490177782,0.7040301151080073
2023-03-14 05:53:36.902064,27.667552356696255,-4.699979016274116,67566.58402005426,2.491662112605805,0.7502356093511426
2023-03-15 05:53:36.902064,93.17479407439396,-28.54880184245733,50780.45299600857,1.863754791424407,0.7062048723851209
2023-03-16 05:53:36.902064,58.87301254494068,-2.184303965799068,87253.3966391543,2.4200301886485223,0.88822090265842
2023-03-17 05:53:36.902064,61.00198215484865,-28.812833676855647,86456.92374919227,2.953172627003964,0.9340077669504123
2023-03-18 05:53:36.902064,-1.2146745782326107,-14.586831223216274,133970.08798492758,1.607755399812815,0.797874537929492
2023-03-19 05:53:36.902064,52.62954228419167,2.9037824033940884,145118.98555165777,2.3958723441759155,0.8914976263075888
2023-03-20 05:53:36.902064,76.36661341242406,-29.41638360263527,100010.08079582927,2.7668083712738105,0.9054570209037361
2023-03-21 05:53:36.902064,41.86054558350894,-4.490819125270582,114129.52762831347,1.8524418304680967,0.7109378172957153
2023-03-22 05:53:36.902064,81.51203200917158,-40.483785345812045,146628.30829155,2.5161088277049317,0.7776715603032187
2023-03-23 05:53:36.902064,11.602575444098182,-13.195971686181075,123952.16194693038,2.818031214081662,0.7414586324849698
2023-03-24 05:53:36.902064,62.54976526424399,-7.192400883271004,139358.62653594607,2.6540698261952826,0.7013539683448202
2023-03-25 05:53:36.902064,21.83553266318533,-23.532279995021746,132949.3695375818,2.6657384518521083,0.943543936284747
2023-03-26 05:53:36.902064,-2.8066313621260885,-7.380123666100777,121316.02630062698,2.4234541250109345,0.7745182250317438
2023-03-27 05:53:36.902064,78.02112052547278,6.0390530026112765,82235.94781566794,2.9914170061825978,0.8422640951500863
2023-03-28 05:53:36.902064,76.85591620485323,-23.132727014434234,121584.34476530271,2.633664854780489,0.8682326890855905
2023-03-29 05:53:36.902064,85.44109689079468,4.610146024872188,69311.0789999174,1.573072118585082,0.7652243732870926
2023-03-30 05:53:36.902064,18.964111935435252,-28.195003914103353,147357.19973635054,2.5565591146198248,0.9108327899953831
2023-03-31 05:53:36.902064,16.82510376392929,1.9883892991609575,75831.10009229988,1.8312409506039597,0.7447660265126331
2023-04-01 05:53:36.902064,-15.210052917817602,2.1289347267143577,68130.9622851764,1.6622886849080332,0.8568576792958429
2023-04-02 05:53:36.902064,12.175040846706505,-9.746637477276582,95434.9251946665,2.6216849150315693,0.7442633400461035
2023-04-03 05:53:36.902064,72.24022259266224,-41.55588094702855,124224.37298852016,1.987721529614738,0.7472617837165869
2023-04-04 05:53:36.902064,-15.50307053765863,-43.02042650468846,87430.97132410842,1.9700603638250558,0.7757176232791181
2023-04-05 05:53:36.902064,-19.398983797093297,-12.61301060567286,126150.30799617419,2.4948914066428856,0.7018136165409965
2023-04-06 05:53:36.902064,-3.2893835151557216,-15.239562056603937,113641.09665784224,1.9158548971222782,0.8964588094351512
2023-04-07 05:53:36.902064,62.18719530212319,-25.348548809708635,128266.34180879453,1.5933044646138708,0.7881998946059388
2023-04-08 05:53:36.902064,79.9364264960797,-0.03486676897695995,98108.89620995426,2.254993716345942,0.8822318762173942
2023-04-09 05:53:36.902064,80.75365450023853,-3.6095622525798676,88922.01672963779,1.6254025136557586,0.8602697296168389
2023-04-10 05:53:36.902064,9.027107415506483,-34.20341425326689,58893.03095233396,1.5743377198078385,0.7146633773314109
2023-04-11 05:53:36.902064,-7.128957621791989,-30.33026969466363,72138.97485375853,2.9943832424567915,0.9435226227441985
2023-04-12 05:53:36.902064,82.62786676685951,-43.02871848665694,96520.5019226217,2.4768664637427165,0.7640975086192152
2023-04-13 05:53:36.902064,27.06383308235155,-6.967579522842491,80055.01337205357,1.567796899287919,0.7794545795586729
2023-04-14 05:53:36.902064,-11.902741849003572,-27.714513725238813,141192.66473042566,1.6164503714234708,0.8327312849137065
2023-04-15 05:53:36.902064,65.51308586836144,-15.294758299792196,75286.23902765723,2.5245834123057205,0.810570292666289
2023-04-16 05:53:36.902064,79.03934469131576,-5.374913017655598,111467.21774255647,2.333878674048333,0.7633262621337153
2023-04-17 05:53:36.902064,51.32799933015123,-33.36799121250585,120357.78449891387,1.5404620685290396,0.8380950914789032
2023-04-18 05:53:36.902064,-19.462141481566935,-18.93288807437202,111156.21569384851,2.5474288826751548,0.7998852789267346
2023-04-19 05:53:36.902064,55.22583436949093,-23.051846039062024,52038.94877828717,2.6252590510886136,0.7789693785241896
2023-04-20 05:53:36.902064,20.265454893523966,8.173650870400637,143677.24828242633,2.9658013961804786,0.8710940550800643
2023-04-21 05:53:36.902064,15.624982524825054,-39.13887794477691,97427.10660591382,1.7644080187655082,0.826851884405003
2023-04-22 05:53:36.902064,-17.505906849676606,-26.9330233244783,114418.44608892982,1.7304663187490545,0.9436262056730034
2023-04-23 05:53:36.902064,11.314771372830851,-1.7125315586324064,136700.65090778077,2.116470668692495,0.912718724648631
2023-04-24 05:53:36.902064,56.91073202550435,1.2329948951214997,135457.81951215645,2.432400791333367,0.8927842818869559
2023-04-25 05:53:36.902064,-4.568793440244248,-7.655711441626851,118078.30303178885,2.1292788307688344,0.7613590704046665
2023-04-26 05:53:36.902064,35.57480422887623,-25.4228891763991,104850.49213638915,2.4147496777221984,0.7438243763529802
2023-04-27 05:53:36.902064,66.0854044281051,-9.151409252510623,65745.84026929026,2.2838733123421457,0.7308261378092438
2023-04-28 05:53:36.902064,23.075218680424587,-20.666986873896803,102470.70188921092,2.6845428764482486,0.7911548739179846
2023-04-29 05:53:36.902064,55.33067640847012,-1.7656440866136935,68385.60961493687,2.256937071782824,0.8033049815083373
2023-04-30 05:53:36.902064,64.24062582604653,-5.064548288462019,122790.02381754613,2.9090818731095873,0.7491206690108312
2023-05-01 05:53:36.902064,15.993954392671066,-1.4729247132178735,104141.71953405204,2.6828258203722872,0.8821356680103071
2023-05-02 05:53:36.902064,77.63660603396414,-22.912095112362177,59746.70910720322,2.3317288171542394,0.8727700596053173
2023-05-03 05:53:36.902064,59.91049613830609,9.261868298688752,100267.97850622075,2.944904057309929,0.7431404579889951
2023-05-04 05:53:36.902064,32.2467927903442,-47.20793683979567,112817.21130620618,2.0975413005187504,0.765807093449042
2023-05-05 05:53:36.902064,57.68470680350651,-36.40933646086915,140189.60451204499,1.5040094167328681,0.8533452075964404
2023-05-06 05:53:36.902064,68.1672012912414,-32.18689652510182,141285.47594773755,2.9846063999789054,0.9422515807854259
2023-05-07 05:53:36.902064,4.624321984088331,-34.68637385786864,52728.586162615655,1.920705311773226,0.884030955866699
2023-05-08 05:53:36.902064,85.63001437508868,4.065500117010226,128517.13559420171,2.6959840093577783,0.8870457517628018
2023-05-09 05:53:36.902064,31.756168931327956,-42.67771159950487,103673.8139229727,2.9419636044974578,0.7975129864742339
2023-05-10 05:53:36.902064,31.27712658615374,-2.5246789410453907,66780.91027921895,1.7909886353773299,0.9059920251624223
2023-05-11 05:53:36.902064,-8.118194932570448,-39.268761022212466,75549.85813991886,2.7445743394063857,0.8830757281432101
2023-05-12 05:53:36.902064,20.99494075260647,-34.3460830168291,82828.98710363515,1.8371946634868586,0.857159586088995
2023-05-13 05:53:36.902064,3.94276639620434,2.012672276264098,130661.88905290305,2.8152060531094816,0.929025333572713
2023-05-14 05:53:36.902064,9.277752768911585,-11.243817636477155,85801.17379716565,2.010984465236303,0.87875648627923
2023-05-15 05:53:36.902064,26.53589240286756,3.8872238848729412,95957.5021494258,2.0034098657739214,0.868632414466317
2023-05-16 05:53:36.902064,65.94059066102085,0.045934497011570485,55370.96431901905,1.850491131671642,0.7594450304255412
2023-05-17 05:53:36.902064,5.805834912400725,-33.48137590816437,65902.5004977625,2.523016715066628,0.7633672620287145
2023-05-18 05:53:36.902064,-14.591869335588118,-17.926717543435398,71948.18887224646,2.915039019187503,0.8202766196212234
2023-05-19 05:53:36.902064,26.60570451018558,-34.92068372949591,66404.06706958191,2.4789315697971666,0.8276744086308034
2023-05-20 05:53:36.902064,57.953195214018635,-8.702404485347248,145738.51406360924,1.8211015131700687,0.7486653445491857
2023-05-21 05:53:36.902064,75.25615394993653,-27.39373214321097,144421.9624773007,1.6867640325169133,0.8014776949567627
2023-05-22 05:53:36.902064,55.12715342746788,9.01970718600447,94352.79634320141,2.1406572514419553,0.771432346925331
2023-05-23 05:53:36.902064,62.361102504366535,-40.04328439735667,52919.706610606976,2.1664397708613645,0.7355297227732998
