Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits,Ticker,Name
2021-02-01 00:00:00-05:00,20.579999923706055,21.15999984741211,19.350000381469727,20.739999771118164,17122600,0.0,0.0,MARA,Marathon Digital
2021-02-02 00:00:00-05:00,21.389999389648438,23.40999984741211,20.299999237060547,22.739999771118164,23919100,0.0,0.0,MARA,Marathon Digital
2021-02-03 00:00:00-05:00,23.0,24.959999084472656,22.799999237060547,23.670000076293945,26745800,0.0,0.0,MARA,Marathon Digital
2021-02-04 00:00:00-05:00,24.0,24.09000015258789,21.860000610351562,22.799999237060547,21042000,0.0,0.0,MARA,Marathon Digital
2021-02-05 00:00:00-05:00,23.100000381469727,23.889999389648438,21.899999618530273,22.520000457763672,16620800,0.0,0.0,MARA,Marathon Digital
2021-02-08 00:00:00-05:00,26.940000534057617,32.06999969482422,25.649999618530273,32.06999969482422,73091600,0.0,0.0,MARA,Marathon Digital
2021-02-09 00:00:00-05:00,35.5099983215332,39.7400016784668,33.529998779296875,37.59000015258789,57665400,0.0,0.0,MARA,Marathon Digital
2021-02-10 00:00:00-05:00,34.65999984741211,36.349998474121094,30.6299991607666,34.0099983215332,30291700,0.0,0.0,MARA,Marathon Digital
2021-02-11 00:00:00-05:00,38.29999923706055,41.0,36.0,37.27000045776367,38459700,0.0,0.0,MARA,Marathon Digital
2021-02-12 00:00:00-05:00,37.88999938964844,40.9900016784668,36.310001373291016,38.459999084472656,31026300,0.0,0.0,MARA,Marathon Digital
2021-02-16 00:00:00-05:00,41.959999084472656,45.2599983215332,41.25,43.560001373291016,29144000,0.0,0.0,MARA,Marathon Digital
2021-02-17 00:00:00-05:00,46.029998779296875,49.40999984741211,43.650001525878906,47.900001525878906,35069000,0.0,0.0,MARA,Marathon Digital
2021-02-18 00:00:00-05:00,44.18000030517578,47.720001220703125,40.720001220703125,40.97999954223633,24599800,0.0,0.0,MARA,Marathon Digital
2021-02-19 00:00:00-05:00,43.7599983215332,46.400001525878906,42.18000030517578,43.27000045776367,24234100,0.0,0.0,MARA,Marathon Digital
2021-02-22 00:00:00-05:00,37.04999923706055,41.4900016784668,36.599998474121094,37.11000061035156,20575300,0.0,0.0,MARA,Marathon Digital
2021-02-23 00:00:00-05:00,30.989999771118164,31.709999084472656,26.059999465942383,28.559999465942383,31753900,0.0,0.0,MARA,Marathon Digital
2021-02-24 00:00:00-05:00,32.54999923706055,36.540000915527344,31.1299991607666,33.40999984741211,26775000,0.0,0.0,MARA,Marathon Digital
2021-02-25 00:00:00-05:00,36.06999969482422,37.689998626708984,29.68000030517578,30.6299991607666,23955600,0.0,0.0,MARA,Marathon Digital
2021-02-26 00:00:00-05:00,28.549999237060547,32.349998474121094,28.200000762939453,30.149999618530273,21127500,0.0,0.0,MARA,Marathon Digital
2021-03-01 00:00:00-05:00,34.220001220703125,38.5,32.33000183105469,38.5,22963800,0.0,0.0,MARA,Marathon Digital
2021-03-02 00:00:00-05:00,40.0,40.0,34.66999816894531,34.88999938964844,17302500,0.0,0.0,MARA,Marathon Digital
2021-03-03 00:00:00-05:00,38.11000061035156,38.45000076293945,34.83000183105469,36.619998931884766,18558700,0.0,0.0,MARA,Marathon Digital
2021-03-04 00:00:00-05:00,34.349998474121094,36.20000076293945,28.5,32.0099983215332,20974700,0.0,0.0,MARA,Marathon Digital
2021-03-05 00:00:00-05:00,32.400001525878906,32.880001068115234,24.110000610351562,30.030000686645508,24275700,0.0,0.0,MARA,Marathon Digital
2021-03-08 00:00:00-05:00,31.5,32.45000076293945,28.010000228881836,28.510000228881836,16352300,0.0,0.0,MARA,Marathon Digital
2021-03-09 00:00:00-05:00,32.02000045776367,37.959999084472656,31.829999923706055,36.77000045776367,27885100,0.0,0.0,MARA,Marathon Digital
