Date,Product,Requests_B,Revenue_M,Accuracy_Pct
2021-02-28 06:16:13.672926,Current Conditions,2.6208458931123566,27.57978549745401,92.58988952408785
2021-02-28 06:16:13.672926,Forecasts,3.5609447013939954,33.298836834373574,85.55383825075027
2021-02-28 06:16:13.672926,Historical,2.0667486250936618,12.695523321639884,93.57648192967167
2021-02-28 06:16:13.672926,Alerts,0.661946202102477,5.961553213943081,90.42448384257531
2021-02-28 06:16:13.672926,Imagery,1.5314175361044844,14.596963962296982,86.68534130897393
2021-02-28 06:16:13.672926,Aviation,0.4834655469541138,7.221413948354845,97.96225126509682
2021-03-31 06:16:13.672926,Current Conditions,3.483310964310922,36.47481323232637,90.41541488748825
2021-03-31 06:16:13.672926,Forecasts,1.1607956626804026,18.970440005262706,93.0430805542295
2021-03-31 06:16:13.672926,Historical,1.5520394609872237,8.63129876628307,93.42161590654649
2021-03-31 06:16:13.672926,Alerts,2.7284445344643213,20.16328940868515,93.96247994168013
2021-03-31 06:16:13.672926,Imagery,1.2917923495740349,10.839445920530647,97.15212184118451
2021-03-31 06:16:13.672926,Aviation,0.39651367517117136,11.653972007527896,95.48435466069864
2021-04-30 06:16:13.672926,Current Conditions,0.8935099450417446,29.860800092460476,95.34832154271989
2021-04-30 06:16:13.672926,Forecasts,2.722745929808382,36.734372445793866,89.41170698140017
2021-04-30 06:16:13.672926,Historical,1.0003690675832577,5.750688445001516,89.42830165989037
2021-04-30 06:16:13.672926,Alerts,2.028316674895633,12.490597188952977,88.37555857037927
2021-04-30 06:16:13.672926,Imagery,1.722690076678104,3.281426934662165,88.87686611871841
2021-04-30 06:16:13.672926,Aviation,0.20216239461776958,6.143367327835541,91.34760758669493
2021-05-31 06:16:13.672926,Current Conditions,0.9049670124295843,16.293707002125007,90.00401052605694
2021-05-31 06:16:13.672926,Forecasts,1.9298823202476416,24.059813124378664,95.94461727077716
2021-05-31 06:16:13.672926,Historical,0.5108027754333709,13.2084286923149,93.2739128110824
2021-05-31 06:16:13.672926,Alerts,1.6410050365089386,10.677940390473424,88.05406809497963
2021-05-31 06:16:13.672926,Imagery,0.817649157412963,4.496035543920372,97.55761373436381
2021-05-31 06:16:13.672926,Aviation,0.8138268826414112,7.460486458239031,87.6842709055305
2021-06-30 06:16:13.672926,Current Conditions,3.3844020777949404,7.643908838269875,91.38312671252407
2021-06-30 06:16:13.672926,Forecasts,2.2532034072003055,29.812977535918122,93.8323823700281
2021-06-30 06:16:13.672926,Historical,0.604048420775626,18.128842682374593,94.51636047293006
2021-06-30 06:16:13.672926,Alerts,2.422477646530365,27.051822263915994,97.96636497643733
2021-06-30 06:16:13.672926,Imagery,1.5713713799874314,15.92270482941491,95.9288837417958
2021-06-30 06:16:13.672926,Aviation,1.0711055321273204,5.095094969026781,93.1044294443804
2021-07-31 06:16:13.672926,Current Conditions,0.8948284333177563,24.589612886711745,87.43944586024772
2021-07-31 06:16:13.672926,Forecasts,1.2856823128562485,23.387379222995317,97.02000747939286
2021-07-31 06:16:13.672926,Historical,1.3527606719020058,8.540977914554302,91.52436579392445
2021-07-31 06:16:13.672926,Alerts,2.559505704824011,26.31829683715236,86.57292774081975
2021-07-31 06:16:13.672926,Imagery,0.4339927070277561,12.599987320518899,86.44779267074439
2021-07-31 06:16:13.672926,Aviation,0.7722225457462394,3.527488430863318,88.49941786130577
2021-08-31 06:16:13.672926,Current Conditions,2.1364188168447544,17.53122936940474,93.0032788280925
2021-08-31 06:16:13.672926,Forecasts,0.8845715440811622,9.993246136632761,90.11707752391781
2021-08-31 06:16:13.672926,Historical,2.1583891147045926,13.614218883541131,90.80927135400543
2021-08-31 06:16:13.672926,Alerts,2.896591464056483,26.791562181437197,89.86818082887744
2021-08-31 06:16:13.672926,Imagery,1.2816683091015877,8.171947197723568,89.2602440211722
2021-08-31 06:16:13.672926,Aviation,0.3539280093469743,3.585596430330644,87.33016784870142
2021-09-30 06:16:13.672926,Current Conditions,1.3179781708612555,22.92177682465494,94.67680875314966
2021-09-30 06:16:13.672926,Forecasts,1.0406868509832685,28.277903836163222,97.1865004575794
2021-09-30 06:16:13.672926,Historical,0.895174032742379,7.026911596617648,95.92750808442455
2021-09-30 06:16:13.672926,Alerts,2.6953191575783335,25.226147158056385,85.50520278022647
2021-09-30 06:16:13.672926,Imagery,1.54559335290639,13.572088240774944,96.51567763939492
