Date,Open,High,Low,Close,Volume,Dividends,Stock_Splits,Ticker,Name
2016-02-03 00:00:00-05:00,2.2200000286102295,2.4000000953674316,2.2200000286102295,2.309999942779541,439100,0.0,0.0,ENPH,Enphase
2016-02-04 00:00:00-05:00,2.3499999046325684,2.4000000953674316,2.2799999713897705,2.309999942779541,362600,0.0,0.0,ENPH,Enphase
2016-02-05 00:00:00-05:00,2.319999933242798,2.369999885559082,2.119999885559082,2.130000114440918,492200,0.0,0.0,ENPH,Enphase
2016-02-08 00:00:00-05:00,2.119999885559082,2.190000057220459,2.0,2.0899999141693115,765700,0.0,0.0,ENPH,Enphase
2016-02-09 00:00:00-05:00,2.0399999618530273,2.0799999237060547,1.899999976158142,1.940000057220459,638600,0.0,0.0,ENPH,Enphase
2016-02-10 00:00:00-05:00,2.0,2.0799999237060547,1.850000023841858,1.899999976158142,583600,0.0,0.0,ENPH,Enphase
2016-02-11 00:00:00-05:00,1.840000033378601,1.8799999952316284,1.7599999904632568,1.8300000429153442,541700,0.0,0.0,ENPH,Enphase
2016-02-12 00:00:00-05:00,1.8799999952316284,1.9800000190734863,1.8300000429153442,1.9500000476837158,506200,0.0,0.0,ENPH,Enphase
2016-02-16 00:00:00-05:00,2.069999933242798,2.180000066757202,1.9299999475479126,2.130000114440918,518400,0.0,0.0,ENPH,Enphase
2016-02-17 00:00:00-05:00,2.119999885559082,2.2899999618530273,2.059999942779541,2.240000009536743,428800,0.0,0.0,ENPH,Enphase
2016-02-18 00:00:00-05:00,2.259999990463257,2.259999990463257,2.0299999713897705,2.0999999046325684,424100,0.0,0.0,ENPH,Enphase
2016-02-19 00:00:00-05:00,2.0799999237060547,2.190000057220459,2.0299999713897705,2.140000104904175,347900,0.0,0.0,ENPH,Enphase
2016-02-22 00:00:00-05:00,2.140000104904175,2.240000009536743,2.0899999141693115,2.2100000381469727,309000,0.0,0.0,ENPH,Enphase
